pathway	LV index	AUC	p-value	FDR
PID_IL6_7PATHWAY	309	0.389194378168804	0.89088686460912	0.9645700158059983
PID_AR_PATHWAY	309	0.479007918721052	0.607588451576609	0.7942838121519671
REACTOME_IRON_UPTAKE_AND_TRANSPORT	310	0.511908306043465	0.452758759512919	0.6716597714217163
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	310	0.751678352976279	0.00103931604759146	0.007901466390231246
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	310	0.667817289093885	0.0628487734558001	0.18828445047800113
REACTOME_MEIOTIC_SYNAPSIS	313	0.432066524067718	0.794620482859421	0.9216523633165099
REACTOME_G1_PHASE	314	0.567128250943022	0.264748559822932	0.48934245376012364
KEGG_ARGININE_AND_PROLINE_METABOLISM	314	0.5377031459669	0.341510182787794	0.5679548683679813
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	316	0.609815173647339	0.117031906525112	0.28491853541158757
KEGG_COLORECTAL_CANCER	316	0.555984293691662	0.238499350347035	0.45445503418600225
KEGG_PROPANOATE_METABOLISM	316	0.680133928571429	0.0455056705822576	0.14672007689974537
PID_LKB1_PATHWAY	316	0.472831220482227	0.622622881848573	0.8075751991265014
SVM Eosinophils	317	0.583268656716418	0.156594608847466	0.3461453481441625
KEGG_OXIDATIVE_PHOSPHORYLATION	318	0.524962383388504	0.340379603931372	0.5676233309482781
REACTOME_ELONGATION_ARREST_AND_RECOVERY	320	0.721454058876004	0.0519946440415696	0.1625397785473415
PID_HEDGEHOG_GLIPATHWAY	321	0.495103156848123	0.522006902313184	0.7354466938533886
KEGG_HEDGEHOG_SIGNALING_PATHWAY	321	0.486791408561637	0.5521625106564	0.7576428342785335
PID_FOXOPATHWAY	321	0.486589752515457	0.560057876120587	0.7611056460462745
PID_TAP63PATHWAY	322	0.413885158102439	0.839765801498831	0.9409739396534952
IRIS_CD8Tcell-N0	325	0.554353376739436	0.297967279562016	0.5229580325592096
KEGG_PARKINSONS_DISEASE	325	0.441810798616333	0.831133664555793	0.9392184677253862
BIOCARTA_NFAT_PATHWAY	327	0.51919636200984	0.419200112260672	0.6449462497476958
KEGG_MTOR_SIGNALING_PATHWAY	328	0.578298274404496	0.174214259748721	0.36949868070598935
PID_TAP63PATHWAY	329	0.485267538841632	0.564325892788087	0.7636005674058307
KEGG_INOSITOL_PHOSPHATE_METABOLISM	330	0.435938199731303	0.782045585134959	0.9147897652581924
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	330	0.448389658081485	0.686755002316139	0.8513651171157637
BIOCARTA_MPR_PATHWAY	331	0.570895337301587	0.251391229955314	0.469288113684995
PID_HDAC_CLASSII_PATHWAY	331	0.619125601707111	0.130337183317366	0.306918454602138
DMAP_DENDA1	332	0.515539632781012	0.420581847434519	0.6466108659417373
MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	332	0.519424555820737	0.405985367213024	0.6336669284038293
KEGG_FOCAL_ADHESION	334	0.603679596174283	0.00735442976879834	0.03655185486474198
IRIS_NKcell-IL15stimulated	335	0.640462353917875	0.0758178113936411	0.2151829199685314
IRIS_NKcell-IL2stimulated	335	0.766087659918684	0.00330429483970687	0.019263145862831673
KEGG_FATTY_ACID_METABOLISM	335	0.496452845165451	0.513418236684777	0.7278076953068434
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	335	0.593096479097968	0.171156345126745	0.36516739509237284
MIPS_17S_U2_SNRNP	335	0.380128491342958	0.871394120167297	0.9580815305097202
PID_ER_NONGENOMIC_PATHWAY	335	0.352449070821892	0.934012333669459	0.9794188642319024
KEGG_BASAL_CELL_CARCINOMA	336	0.701356791411958	0.014245892743256	0.06126124674416872
KEGG_RENAL_CELL_CARCINOMA	336	0.512254535486443	0.435150784402008	0.6572970882038734
KEGG_MELANOGENESIS	336	0.434272581934452	0.836532459083793	0.9397820648181602
KEGG_NOTCH_SIGNALING_PATHWAY	336	0.479225693408888	0.589476405322552	0.7791057636524171
BIOCARTA_TOLL_PATHWAY	337	0.443906436233611	0.717105752224124	0.8742753589938586
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	337	0.553955138702794	0.304637739832551	0.5307783560733542
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	337	0.477218582489577	0.585499764116874	0.7770416134932284
IRIS_CD4Tcell-Th2-restimulated12hour	338	0.441061321758373	0.721022316040153	0.8765796357763028
ST_B_CELL_ANTIGEN_RECEPTOR	338	0.498988866892309	0.504048726332531	0.7193126446393515
KEGG_NON_SMALL_CELL_LUNG_CANCER	338	0.468527918781726	0.645787534203201	0.8266846951194685
PID_AR_NONGENOMIC_PATHWAY	338	0.751537698412698	0.0103728813153192	0.04874576252100984
BIOCARTA_FMLP_PATHWAY	338	0.662547764378939	0.0674278571631849	0.19707572886312988
REACTOME_SIGNALLING_TO_ERKS	338	0.732479650585666	0.0162388697826722	0.06814638544985202
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	338	0.387905541963621	0.867389999026803	0.9565236338961217
KEGG_ARGININE_AND_PROLINE_METABOLISM	338	0.347081407484717	0.947866533284561	0.9811604324916298
ST_ERK1_ERK2_MAPK_PATHWAY	338	0.55047123015873	0.321250733698578	0.549514538134681
IRIS_NKcell-IL15stimulated	340	0.49339038252762	0.526662784216705	0.7405551665941543
KEGG_ABC_TRANSPORTERS	340	0.448784722222222	0.684061790692617	0.850226552378303
SVM T cells CD4 naive	341	0.576179808841099	0.175691065578683	0.3711710366828788
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	341	0.583519345238095	0.214399639458603	0.4206814468369817
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	341	0.405044928545376	0.864920856406995	0.9560054809564732
KEGG_N_GLYCAN_BIOSYNTHESIS	341	0.500555141271025	0.4974724346928	0.7125152998886917
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	342	0.609688941806817	0.141043786494459	0.323306532910253
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	344	0.661987704918033	0.0371101403231055	0.12546484745601655
REACTOME_G1_PHASE	344	0.512383363112964	0.453066744283077	0.6716597714217163
PID_RAC1_PATHWAY	345	0.416768702404061	0.834055521779806	0.9397820648181602
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	347	0.396946185218343	0.870093434809858	0.9575467035126856
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	348	0.318256211873233	0.948864470179666	0.9811604324916298
PID_ATR_PATHWAY	348	0.535815399025055	0.351851063439051	0.5780218917273671
REACTOME_METABOLISM_OF_NON_CODING_RNA	348	0.603591932597674	0.119863251779367	0.2898486929238729
REACTOME_TRANSLATION	349	0.546069699066067	0.185336562969569	0.38309613761029465
KEGG_LYSINE_DEGRADATION	350	0.678028852291587	0.0370397420724698	0.12546484745601655
DMAP_BCELLA3	351	0.380707779602807	0.925474980556115	0.9739946098167643
BIOCARTA_PAR1_PATHWAY	352	0.595415302173266	0.166766671683019	0.359715710820272
BIOCARTA_GPCR_PATHWAY	352	0.642552346928649	0.0742554659020511	0.21225568814783932
KEGG_LONG_TERM_POTENTIATION	352	0.630079116286013	0.0441875455831272	0.14389191491393089
PID_TXA2PATHWAY	352	0.606716417910448	0.0811426659234527	0.2218310904903517
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	356	0.509088200238379	0.464414760283139	0.6828511506003618
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	356	0.927018170985999	1.32088427597231e-5	1.8621878322040998e-4
PID_MYC_REPRESSPATHWAY	356	0.565788580351687	0.208430209526238	0.41126016790120035
PID_TGFBRPATHWAY	356	0.572846693536349	0.195897043104439	0.3953245634915819
PID_NFAT_3PATHWAY	358	0.730655517395849	0.0019204697339394	0.012945166300335268
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	358	0.582532051282051	0.178041814602869	0.37413201827661946
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	360	0.399568195354378	0.826275122584138	0.9377032032613609
PID_TGFBRPATHWAY	360	0.596178534109569	0.122753407813443	0.29387247575315933
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	363	0.58914487697604	0.115203814973269	0.2821681495103983
KEGG_APOPTOSIS	363	0.557036287299445	0.197151725523746	0.39595556047925523
KEGG_GLYCEROLIPID_METABOLISM	363	0.643417200138951	0.0946479258878016	0.24776162152911171
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	364	0.586138876456645	0.158474156275061	0.3484492916262045
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	366	0.427893364478366	0.829021793518505	0.9377032032613609
PID_SYNDECAN_1_PATHWAY	368	0.350913106049328	0.917912121094157	0.9734200812193198
BIOCARTA_PPARA_PATHWAY	368	0.425190326914465	0.816106683253559	0.9344283609751729
PID_HEDGEHOG_GLIPATHWAY	369	0.483171762366393	0.578052038767685	0.7726927923218664
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	369	0.483435882808362	0.58479838280674	0.7768145198651288
KEGG_HEDGEHOG_SIGNALING_PATHWAY	369	0.542478234029419	0.330822718707026	0.5584462449681871
PID_FOXOPATHWAY	369	0.736966863924942	0.00275476530216403	0.01674618940048542
PID_P53REGULATIONPATHWAY	369	0.538597325005092	0.308500856918921	0.536642216430736
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	370	0.387123246792002	0.894795728004926	0.9651014335525817
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	373	0.33596425912137	0.945154318431692	0.9810286669562057
KEGG_AUTOIMMUNE_THYROID_DISEASE	374	0.494555803019055	0.514037568043754	0.7280230034605235
REACTOME_CELL_CYCLE_CHECKPOINTS	375	0.415526708567829	0.93657685575827	0.9797023641458248
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	375	0.571787489474971	0.179244019638489	0.3757330907290775
BIOCARTA_PAR1_PATHWAY	376	0.773246005755681	0.00696844826052341	0.034874577489440825
IRIS_CD8Tcell-N0	377	0.575705349163794	0.218886086360186	0.428048312129575
IRIS_MemoryTcell-RO-unactivated	377	0.588160115147905	0.201339847609602	0.40174842857901155
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	377	0.371672755741127	0.920330230939431	0.9735911270899229
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	377	0.548700222155907	0.285678423334035	0.5109522049183362
BIOCARTA_PPARA_PATHWAY	377	0.566427825048515	0.207769161209385	0.41113940330044396
KEGG_SPHINGOLIPID_METABOLISM	378	0.540277364294929	0.347614732490275	0.5740881934328597
KEGG_BASE_EXCISION_REPAIR	383	0.478599076968885	0.577167154970706	0.7724984800709793
KEGG_PROPANOATE_METABOLISM	383	0.536532738095238	0.369849970516092	0.5998243506791056
SVM Dendritic cells resting	384	0.563897168405365	0.242562975008664	0.4581509081380808
PID_TAP63PATHWAY	384	0.526927987530883	0.377448888239895	0.6088657133659413
PID_NFAT_TFPATHWAY	384	0.587835320417288	0.16841127058472	0.36145583149377214
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	384	0.529471869212593	0.381488964649027	0.6122038065461487
DMAP_TCELLA7	385	0.51850678395706	0.422375846848469	0.6474966288811388
MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	386	0.368625992063492	0.896056454035601	0.9654314542231724
KEGG_PYRIMIDINE_METABOLISM	386	0.547521500344359	0.221440269375786	0.4318685904553078
REACTOME_MRNA_3_END_PROCESSING	388	0.459530544389857	0.648858027033564	0.8296305656854757
PID_CDC42_PATHWAY	388	0.554635875946861	0.223830652008282	0.43456590133381123
PID_AURORA_B_PATHWAY	388	0.43007193938362	0.762176923998287	0.9003371440658844
REACTOME_GLUCOSE_METABOLISM	389	0.411562593367195	0.873789414833159	0.9586794342803274
KEGG_PYRUVATE_METABOLISM	389	0.514583554940964	0.440104259080541	0.6620138104736366
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	389	0.499990628280102	0.500087525983804	0.7153108710524305
REACTOME_SIGNALING_BY_ILS	390	0.391684210526316	0.962139658609427	0.9847171772063592
PID_RHOA_REG_PATHWAY	391	0.493405365126677	0.527661504994715	0.7414761343801956
BIOCARTA_PAR1_PATHWAY	391	0.468988786345142	0.611200760842884	0.7980387658220949
REACTOME_ELONGATION_ARREST_AND_RECOVERY	391	0.600003716919417	0.228675341488874	0.4404042067781261
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	391	0.678949329359165	0.0300448470022252	0.1072959188473506
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	392	0.249776186213071	0.997267233329447	0.9977297877048318
SVM Dendritic cells activated	394	0.36405730192138003	0.963981354600453	0.9847171772063592
SVM Monocytes	396	0.439832785906241	0.787023762337412	0.9176271650604313
SVM Macrophages M1	396	0.340170047732697	0.97758445980023	0.98771428624156
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	396	0.505321794489207	0.473367049848618	0.6894346566667583
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	396	0.541063972561885	0.313207067996735	0.54025100352411215
REACTOME_IL1_SIGNALING	396	0.561533059522036	0.2474625188119	0.46415361137153766
REACTOME_COLLAGEN_FORMATION	397	0.739162818412036	0.00545080732304375	0.028468260038269657
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	397	0.511277075620239	0.452288827185698	0.6716597714217163
PID_INTEGRIN1_PATHWAY	397	0.4602191717232	0.684433173078473	0.850226552378303
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	397	0.495183691756272	0.524482234786376	0.7379701111769166
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	398	0.612849162011173	0.0187690945886117	0.0762428192610837
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	400	0.48832019044785	0.539976284675966	0.7514728603595408
PID_CERAMIDE_PATHWAY	400	0.548012201996087	0.290392373952756	0.5147164198070256
PID_HIVNEFPATHWAY	400	0.6970747792788	0.0226857378645197	0.08645430490065192
KEGG_ADHERENS_JUNCTION	401	0.532620614035088	0.334957856318828	0.5631364739514513
PID_PS1PATHWAY	401	0.641624422245415	0.0651576728700279	0.1934135662352069
WNT_SIGNALING	401	0.602473925356296	0.0816909515974985	0.22231932135267993
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	401	0.483433959451401	0.570293276962731	0.7675019843615655
KEGG_ABC_TRANSPORTERS	403	0.507713293650794	0.47177698366783	0.6889104405422816
PID_DELTANP63PATHWAY	404	0.511195300527839	0.455939386939742	0.6745276115425402
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	404	0.685160316986637	0.0188166429308215	0.0762922909807932
PID_ERBB2ERBB3PATHWAY	406	0.560189326177698	0.2679036695047	0.49120019703742845
PID_MAPKTRKPATHWAY	407	0.40934802024412	0.794166097931886	0.9216523633165099
PID_PI3KPLCTRKPATHWAY	407	0.53084214182919	0.390103930314895	0.6200841397857247
BIOCARTA_CARM_ER_PATHWAY	408	0.469703736787256	0.614485064431092	0.8003890603731071
KEGG_BASAL_TRANSCRIPTION_FACTORS	408	0.613823558598789	0.137274170314419	0.3169744471745081
IRIS_PlasmaCell-FromPBMC	410	0.356303912921892	0.995723928668364	0.996648034402627
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	410	0.59583003121117	0.0167367138152165	0.06982803036638682
KEGG_ARGININE_AND_PROLINE_METABOLISM	410	0.469434918741613	0.635328019379248	0.8166880439815482
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	410	0.708690547189504	0.009126593298207	0.04355323394741703
ST_B_CELL_ANTIGEN_RECEPTOR	411	0.608074163952573	0.135048244261149	0.31437408831985125
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	411	0.639759882495689	0.0770187467541019	0.21779920722289975
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	411	0.458443692867718	0.702335185642052	0.8622293656402426
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	411	0.561300154899315	0.180222095513237	0.3770504946867626
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	413	0.686662697231319	0.0413599121135924	0.13683026139420063
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	413	0.448888416125944	0.696107825388151	0.8569029971657315
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	415	0.607392830549942	0.135252273509885	0.31437408831985125
REACTOME_DNA_STRAND_ELONGATION	415	0.29375	0.974980671079464	0.9868762588073222
KEGG_ARACHIDONIC_ACID_METABOLISM	416	0.43470117486804	0.776050095840848	0.9097500308308202
PID_ER_NONGENOMIC_PATHWAY	418	0.55893309491879	0.26932582113036	0.4923184713374463
PID_ERA_GENOMIC_PATHWAY	418	0.57195724801043	0.173037611505489	0.36808888364629166
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	418	0.41460690887433	0.795144094169437	0.9216523633165099
DMAP_DENDA1	419	0.438356471115092	0.772675340549953	0.908757202598827
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	420	0.435590277777778	0.727360182936929	0.8797387195945671
PID_ATR_PATHWAY	421	0.733827192030142	0.00869049044337745	0.042094703376172674
KEGG_PARKINSONS_DISEASE	421	0.509670627161979	0.434102136857361	0.6566327554006506
PID_A6B1_A6B4_INTEGRIN_PATHWAY	423	0.534160565298825	0.365444558772932	0.5935008684682613
PID_AMB2_NEUTROPHILS_PATHWAY	423	0.505329220295713	0.47863612897716	0.6956995486548073
DMAP_DENDA1	424	0.717853410956859	0.00317167022349735	0.018743267594750094
PID_ERBB4_PATHWAY	424	0.695250856036921	0.0291687000044993	0.1050365374118614
REACTOME_PI3K_AKT_ACTIVATION	424	0.631730666950324	0.0839305959089469	0.22652756536175678
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	424	0.731272014684725	0.0124684230644134	0.05609170300805922
REACTOME_DOWNSTREAM_TCR_SIGNALING	424	0.525721511454924	0.410006190096636	0.6372875160075109
REACTOME_CD28_CO_STIMULATION	424	0.587971920424666	0.196860607283583	0.3957393568599148
REACTOME_TRANSLATION	425	0.48417502594258	0.624514473418398	0.8085700595218995
REACTOME_PHASE_II_CONJUGATION	426	0.395198365400988	0.860159141884506	0.9535164480279438
PID_A6B1_A6B4_INTEGRIN_PATHWAY	426	0.525008513536523	0.398108850838318	0.626803497268797
REACTOME_GAB1_SIGNALOSOME	428	0.682863525156898	0.0333523301386635	0.11659801638427417
ST_T_CELL_SIGNAL_TRANSDUCTION	429	0.637952885045475	0.0651029893694446	0.1934135662352069
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	429	0.571800872247633	0.2307466828292	0.4428119171375306
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	429	0.627785022354694	0.0804298922381372	0.2215674042882017
ST_ERK1_ERK2_MAPK_PATHWAY	429	0.558854166666667	0.287975847103745	0.5121320012602499
KEGG_DNA_REPLICATION	430	0.551409424529305	0.293250605741245	0.5176281150440798
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	432	0.505690883948516	0.476732597213072	0.69340000821887815
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	434	0.537219444739921	0.350019864310662	0.575890806497405
KEGG_BASAL_CELL_CARCINOMA	435	0.517509691367228	0.417404321880465	0.6449434973468217
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	436	0.611754203243565	0.165994142926817	0.3588486004600712
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	436	0.532292763652776	0.28786470943786	0.5121320012602499
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	436	0.552909659175473	0.307437877185003	0.535224778924981
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	436	0.682786885245902	0.0223468608684227	0.08546485619359533
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	436	0.765615682766846	0.00176687567359576	0.012022557816864525
KEGG_BASE_EXCISION_REPAIR	437	0.444494069773212	0.694202380846744	0.8551653543611804
REACTOME_DNA_STRAND_ELONGATION	437	0.412425595238095	0.788392607126368	0.9180574618262024
KEGG_RIBOSOME	439	0.539838358835884	0.261829591569052	0.48436228903468714
BIOCARTA_EGF_PATHWAY	439	0.315997023809524	0.964496845481934	0.9847171772063592
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	440	0.406665674012309	0.809227056971745	0.9309348063402956
PID_HES_HEYPATHWAY	442	0.590070789865872	0.167626145699754	0.3608479004734226
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	442	0.387041170634921	0.852579714960977	0.9488842355579266
DMAP_NKA2	443	0.737197711760034	3.61721650447641e-4	0.003224360685829633
SVM NK cells resting	443	0.7012383515224	0.00298306078031432	0.017774757190988918
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	443	0.583253731343284	0.149102117996754	0.3350448787007171
KEGG_GRAFT_VERSUS_HOST_DISEASE	443	0.306327045893361	0.907276824650057	0.970753383147804
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	443	0.537001110945298	0.330530786223226	0.5584462449681871
REACTOME_IRON_UPTAKE_AND_TRANSPORT	445	0.435000496179418	0.726904051787785	0.8797387195945671
PID_RET_PATHWAY	446	0.48742686948197	0.553189705633897	0.7576488053092746
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	446	0.413341274568195	0.802792599899677	0.9256466756553137
IRIS_DendriticCell-Control	447	0.807330477811027	1.63216328945016e-13	1.2139917983944811e-11
IRIS_Monocyte-Day7	447	0.780532809714795	8.33431450968344e-13	5.136318970682051e-11
DMAP_MONO2	447	0.715769553342939	9.04615032043258e-5	0.0010162784500610976
SVM Macrophages M2	447	0.85410017447551	1.97976260824309e-4	0.0019770129379538632
SVM Dendritic cells resting	447	0.873975409836066	3.14754666212755e-5	4.065424042041392e-4
KEGG_LYSOSOME	447	0.854283935650863	5.94899845775559e-11	2.789562972473654e-9
REACTOME_TOLL_RECEPTOR_CASCADES	447	0.596783330106625	0.0467297194587541	0.14977118108845855
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	447	0.480724270009451	0.586588336761318	0.7771935149841296
PID_AURORA_B_PATHWAY	448	0.365911799761621	0.923680827957319	0.9739946098167643
MIPS_SPLICEOSOME	448	0.493428010273455	0.553986766937705	0.7576488053092746
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	449	0.701651539949412	0.0423060486041712	0.13931930815144622
REACTOME_ELONGATION_ARREST_AND_RECOVERY	449	0.894736842105263	0.0012642512498144	0.009326355074727883
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	451	0.794343343940599	4.09101476619915e-4	0.0036017627962006394
IRIS_Bcell-Memory_IgM	452	0.487888755980861	0.564821554528063	0.7636005674058307
REACTOME_IRON_UPTAKE_AND_TRANSPORT	452	0.677185670338394	0.0456344932631091	0.1469158238336214
DMAP_BCELLA2	453	0.583796296296296	0.145328437890423	0.32893330590728476
DMAP_DENDA1	453	0.500417972831766	0.497938714524768	0.71270989199066
KEGG_FATTY_ACID_METABOLISM	454	0.573919730118569	0.246917989158451	0.46353533734967695
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	454	0.354501989867297	0.965827514973456	0.9847171772063592
KEGG_TYPE_II_DIABETES_MELLITUS	455	0.38090982595004	0.899227529508565	0.9676311823585723
KEGG_LONG_TERM_DEPRESSION	455	0.551238066825776	0.266828387448309	0.4910826209266233
KEGG_DNA_REPLICATION	456	0.762886926922668	0.00377636650826783	0.02145246067581506
REACTOME_ELONGATION_ARREST_AND_RECOVERY	457	0.47883214391912	0.567447594390917	0.764990288188255
REACTOME_RNA_POL_III_TRANSCRIPTION	457	0.634832018262121	0.0925643888070668	0.24348949592297936
KEGG_LONG_TERM_POTENTIATION	459	0.595506792058516	0.110623142666082	0.27395421209040055
KEGG_TIGHT_JUNCTION	459	0.661875667735043	0.00265322735060226	0.016396072628999683
KEGG_MELANOGENESIS	459	0.573271382893685	0.125012895880596	0.2973018924084295
KEGG_VIRAL_MYOCARDITIS	459	0.607414266555974	0.124657489629394	0.2967838908726301
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	461	0.488771100751432	0.546032391899162	0.7556827226337018
SVM Eosinophils	462	0.444671641791045	0.746427153797641	0.8910035255902112
KEGG_PROPANOATE_METABOLISM	463	0.45734126984127	0.654326813516322	0.8331658422400866
SVM NK cells resting	466	0.68640678726267	0.00605512220045504	0.03132109972753362
ST_P38_MAPK_PATHWAY	467	0.660658423953523	0.0519212031211666	0.1625397785473415
MIPS_17S_U2_SNRNP	467	0.40156025202163	0.822063703587354	0.9377032032613609
REACTOME_DOWNSTREAM_TCR_SIGNALING	467	0.60160666468313	0.192302307318226	0.39094823457626154
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	468	0.338618430847104	0.936165292554206	0.9797023641458248
PID_ATR_PATHWAY	469	0.555633607935798	0.279173294590453	0.5030716762168814
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	470	0.596688534832865	0.113015133137537	0.27764651728663703
KEGG_PROPANOATE_METABOLISM	470	0.720200892857143	0.0207960492582462	0.08141030535396925
PID_FRA_PATHWAY	471	0.323139880952381	0.960460422077497	0.9847171772063592
REACTOME_IRON_UPTAKE_AND_TRANSPORT	473	0.764190731368463	0.00467191757706958	0.025256456676037802
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	473	0.727166436741123	1.93106033214151e-7	4.124056570722017e-6
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	473	0.685046868025591	0.0482004699474911	0.1533457428860447
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	473	0.484821319424636	0.580290746879717	0.7741537243352073
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	473	0.867908528403161	1.38414458301249e-5	1.9387012114012602e-4
KEGG_ARACHIDONIC_ACID_METABOLISM	473	0.506715051932573	0.471594436978773	0.6889104405422816
KEGG_PYRIMIDINE_METABOLISM	475	0.618203330566691	0.0329296216860615	0.11549462435257667
PID_PI3KCIAKTPATHWAY	476	0.676268482076375	0.045301742229892	0.14628122453574408
KEGG_ADHERENS_JUNCTION	479	0.608178827751196	0.080234194878203	0.2215674042882017
PID_RAC1_PATHWAY	479	0.409967149469912	0.856861800157549	0.9512356680081487
