LV	logFC	AveExpr	t	P.Value	adj.P.Val	B
LV 421	-0.004051580620981745	-5.999252021086458e-19	-0.354113804363113	0.724703855805915	0.9863536020464316	-6.73501085093796
LV 422	0.010189269147250476	-2.6502719771867884e-18	0.8371904978687903	0.4063657659255231	0.9863536020464316	-6.447579310185473
LV 423	-0.0014366961154772353	-1.450421572969497e-18	-0.11802322072548317	0.9065098082482352	0.9867482955484155	-6.791059531288812
LV 424	-0.005217872681220109	1.0504714382303998e-18	-0.3245026504527698	0.7468760147686518	0.9863536020464316	-6.745105883673811
LV 425	-0.00218717885323441	-5.102978225165108e-18	-0.20502236363570492	0.8383653509258046	0.9863536020464316	-6.776916130693227
LV 426	0.0022806886377588773	3.686287386450715e-18	0.2644559249174458	0.7924874002676106	0.9863536020464316	-6.762882089661468
LV 427	0.028086278870556404	-5.300543954373578e-19	2.2039681183370012	0.032035699604526145	0.7904808877416827	-4.462463103991485
LV 428	0.0196878421501838	-9.781912933980329e-19	1.5195563635614693	0.13475744468034515	0.9470929730206934	-5.661120949280013
LV 429	-9.180630026001049e-4	3.989863994746656e-18	-0.08249076847275004	0.9345772363866799	0.9867482955484155	-6.794646236427525
LV 430	0.012747251127071497	-1.782910239198385e-18	1.0340051114945639	0.30597995818271767	0.9612504630395036	-6.265324572502802
LV 431	3.240676590151207e-4	1.61907524424502e-18	0.03540554364197143	0.9718936665893693	0.9922020638333687	-6.797441127879159
LV 432	0.011430484150002338	1.8070036208091741e-19	1.0206043864129821	0.3122272495785667	0.9612504630395036	-6.278905393195539
LV 433	0.0024721315259288086	2.2936899293471115e-18	0.2129222184582525	0.8322308371377906	0.9863536020464316	-6.7752550967976495
LV 434	-0.0025320210819914945	-2.817720979381772e-18	-0.25436102565817537	0.8002327024355897	0.9863536020464316	-6.765515719241654
LV 435	-0.005498440518279897	3.541727096785981e-18	-0.5087126522117611	0.6131329089556756	0.9863536020464316	-6.6680990381825245
LV 436	-0.005219278064423548	-2.1973164029039556e-18	-0.5103357983893587	0.6120034898731157	0.9863536020464316	-6.6672704291613325
LV 437	-0.0034685615360142185	2.4466829025756216e-18	-0.3293461366986234	0.7432339551696594	0.9863536020464316	-6.7435146435633575
LV 438	-0.011807416266537786	6.384746126859082e-19	-1.2137106421956272	0.23041231068152349	0.9470929730206934	-6.0669131414142425
LV 439	0.012979175544171785	2.8189256484623115e-18	1.3379522742307095	0.18680829876564903	0.9470929730206934	-5.91226283568983
LV 440	0.0042672770285901735	2.8430190300731004e-18	0.4776241383974865	0.6349449920517166	0.9863536020464316	-6.683465012010267
LV 441	0.008066648819201001	-3.276699899067302e-19	0.6888984194450835	0.4939887957149093	0.9863536020464316	-6.5602235329313245
LV 442	0.016463168944810418	-2.457524924300477e-18	1.4717844912772238	0.14718277482913367	0.9470929730206934	-5.730032945157788
443,DMAP_NKA2	-0.0011728522530118455	-5.300543954373578e-19	-0.0721689230409443	0.9427478953510153	0.9867482955484155	-6.795449943217762
LV 444	-0.00561559692096969	-5.912515847287617e-18	-0.4749373251218367	0.6368458758595945	0.9863536020464316	-6.684747953850342
LV 445	0.003655159612146615	-5.1077969014872655e-19	0.36426342700775527	0.7171573092574269	0.9863536020464316	-6.731348891787012
LV 446	0.002496118971128373	-9.155485012099815e-19	0.16797546270878996	0.8672625431861091	0.9863536020464316	-6.783869128796193
447,KEGG_LYSOSOME	8.440150900926747e-4	1.874465089319383e-18	0.03287988303944749	0.973897872004414	0.9922020638333687	-6.797527965435983
LV 448	-0.01687582783258424	3.310430633322407e-18	-1.6306413770942414	0.10908642598027937	0.9185804944032991	-5.493150474563388
449,REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.0010100086039304735	-1.8214596497756475e-18	0.09860296375733242	0.9218374975265504	0.9867482955484155	-6.793177303521302
LV 450	-0.0022462686875481174	-1.0022846750088218e-18	-0.19505545429550555	0.846119410042367	0.9863536020464316	-6.778922342800955
451,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	-0.018934893581481323	2.5057116875220546e-18	-1.6761733032167936	0.0997844080641734	0.9185804944032991	-5.421218179298322
LV 452	0.007525585034845508	4.066962815901181e-18	0.7757338983290876	0.4414649423639653	0.9863536020464316	-6.496857532589449
LV 453	-0.023793044345478485	1.8214596497756475e-18	-1.7847132596493211	0.08021680401461037	0.894689582490927	-5.2426346507613815
LV 454	0.0014779441328999785	-1.9467452341517502e-18	0.13568597955022058	0.8926001504121384	0.9863536020464316	-6.788803885525978
LV 455	-0.004027838152085314	1.2649025345664218e-18	-0.44122287841882013	0.6609042758076192	0.9863536020464316	-6.700236353336609
LV 456	-0.003438073818074814	-2.246707835206073e-18	-0.3464521177927658	0.7304188888325811	0.9863536020464316	-6.737706966437831
LV 457	-0.004409762777816917	5.845054378777408e-18	-0.4558510476744031	0.6504194418793634	0.9863536020464316	-6.693655032874306
LV 458	0.003883787254423466	2.312964634635743e-19	0.3996678922544138	0.6910590597712511	0.9863536020464316	-6.717769610437128
LV 459	-0.004895099971939521	-5.902878494643302e-19	-0.4336301942110707	0.66637367947866	0.9863536020464316	-6.703568388559486
LV 460	0.010937481926679298	-2.1202175817494308e-19	1.0778399325265837	0.28614354872932796	0.9470929730206934	-6.2197160353253516
LV 461	4.075692006310903e-4	1.831097002419963e-19	0.033279539513104785	0.9735807181259162	0.9922020638333687	-6.79751465219595
LV 462	-0.009704672038425888	3.30320261883917e-18	-0.7107557638549779	0.4804521396560383	0.9863536020464316	-6.544966928762169
LV 463	-0.015016990364139256	-5.33909336495084e-18	-1.9741746789901315	0.05375342240143232	0.8175458035824131	-4.9074629549289055
LV 464	0.001188365703853442	1.4648776019359704e-18	0.09749235076546353	0.9227150238956752	0.9867482955484155	-6.793286941805985
LV 465	-0.027657489358548892	-1.3745274208955117e-18	-2.7574559572476054	0.008048436879204087	0.554594228827416	-3.230987221412554
LV 466	-0.02218185723474487	1.0408340855860842e-18	-1.9390698379327653	0.05799814643245433	0.8416904381098914	-4.9717742526435496
LV 467	-0.0013030041896986112	-4.553649124439119e-18	-0.13084087080537823	0.8964125441090671	0.9863536020464316	-6.789453875990727
LV 468	-0.014502923122368989	4.2307978108545466e-18	-1.4285535465360641	0.1591884585877057	0.9470929730206934	-5.79065106961346
LV 469	0.019672500030080427	-1.4359655440030236e-18	1.6474523676877046	0.10557291275873983	0.9185804944032991	-5.4667992447596525
LV 470	0.01374052115245316	-2.120217581749431e-18	1.2393169071251071	0.22086373167468884	0.9470929730206934	-6.036197175385634
LV 471	-0.009037311402516474	-8.673617379884035e-19	-0.9970446908574606	0.3234190133626702	0.9612504630395036	-6.302369220282174
LV 472	8.521243463507501e-4	-3.161051667335515e-18	0.09059161980709825	0.9281696122579357	0.9867482955484155	-6.793940351591133
473,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.004311130591616225	3.5272710678195076e-18	-0.31764918064900827	0.7520394217641054	0.9863536020464316	-6.747317352833922
LV 474	-0.011919153638880955	-2.1587669923266933e-18	-1.18813073995988	0.24024925371735517	0.9470929730206934	-6.096993014464134
LV 475	-0.013551489200333965	2.6309972718981573e-18	-1.2901892060053328	0.20276589509748366	0.9470929730206934	-5.973386027094552
LV 476	-0.0017975862993759159	-6.746146851020917e-19	-0.10175279389040862	0.9193492651353243	0.9867482955484155	-6.792859603244517
LV 477	0.007088015593231454	5.999252021086458e-19	0.6784608328113253	0.5005263789890513	0.9863536020464316	-6.567344070360441
LV 478	-0.010725839458056063	-2.14431096336022e-18	-0.9215154096216218	0.3610916042521868	0.9863536020464316	-6.374030299209716
LV 479	-0.030166531929922136	-1.715448770688176e-18	-2.2376142821358584	0.02961283580623274	0.7893861127786669	-4.393891932686203
LV 480	0.010548199782578009	4.915049848600954e-18	0.9305891369088454	0.356421437453752	0.9863536020464316	-6.365709161272251
LV 481	0.03274444050132407	2.8912057932946783e-19	1.1693730494638213	0.2476538754268842	0.9470929730206934	-6.118665308782892
LV 482	0.010879471920766133	6.640135971933445e-18	0.8446238268725802	0.402239704185953	0.9863536020464316	-6.441371162475777
LV 483	-0.009880046410250597	6.119718929140403e-19	-1.1159035983764007	0.26965923962623256	0.9470929730206934	-6.178646106930674
LV 484	0.004293950055144385	-4.9391432302117426e-18	0.45895880114527604	0.6482009917523076	0.9863536020464316	-6.692229411707791
LV 485	-0.005918497398558862	-3.332114676772117e-18	-0.7002809612486043	0.48691328313573845	0.9863536020464316	-6.552336747957486
LV 486	0.00628937009670695	-1.3492293702041833e-19	0.6122651257504304	0.5430646794824049	0.9863536020464316	-6.6100135449581305
LV 487	-0.005673556511272681	1.5998005389563889e-18	-0.5924085203677469	0.5561773389557199	0.9863536020464316	-6.621972478499601
LV 488	-0.022178932149831188	-8.962737959213504e-18	-1.7194655117412299	0.09155384785368148	0.894689582490927	-5.3511822982180135
LV 489	-0.00212691034750111	4.071781492223339e-19	-0.2505989533917018	0.8031243752207174	0.9863536020464316	-6.766471048666722
LV 490	-0.019675705918107092	2.120217581749431e-18	-1.7665221991219644	0.0832529802746853	0.894689582490927	-5.273257310156965
LV 491	-0.008722252783636556	5.189714398963948e-18	-0.9042926434410165	0.37006413561066565	0.9863536020464316	-6.389607621234928
LV 492	0.001756386108967701	3.430897541376352e-18	0.15766955090380413	0.8753356834100257	0.9863536020464316	-6.785558084505416
LV 493	-0.018277653918458467	-2.334648678085453e-18	-2.0758241349163633	0.04293630674528139	0.8149641299537064	-4.715701648887958
LV 494	-0.0025226415986229368	3.3489800438996694e-19	-0.23523711647668685	0.8149604781697295	0.9863536020464316	-6.770224596935209
LV 495	0.0046316290463321586	6.89070714068565e-19	0.3818010822531227	0.7041846642211531	0.9863536020464316	-6.724778792310824
LV 496	1.286145816755659e-4	1.2456278292777907e-18	0.013613104321172579	0.98919141310603	0.9943795940642786	-6.797978995731024
LV 497	-0.005118546927632726	4.389814129485753e-18	-0.5140145111869183	0.6094472790452545	0.9863536020464316	-6.665382792171292
LV 498	0.0042561421994637815	2.6984587404083666e-19	0.4004451373619332	0.6904901960713776	0.9863536020464316	-6.717457465959146
LV 499	0.003978072289228803	-4.5584678007612764e-18	0.401871748025722	0.6894465317704526	0.9863536020464316	-6.7168829657704485
LV 500	-0.02987609190357314	-1.9395172196685135e-18	-2.8522862291531106	0.006240284824511773	0.554594228827416	-2.999162154683868
501,SVM NK cells activated	0.0011861014054633367	1.5612511283791264e-18	0.09645405095175923	0.9235355012221909	0.9867482955484155	-6.79338831860233
LV 502	-0.01998997010090147	9.748182199725224e-18	-1.6161686394540842	0.11218696351200735	0.9185804944032991	-5.5156415171472695
LV 503	-0.01215005354197768	-2.1298549343937466e-18	-1.2931644481847266	0.201742906186151	0.9470929730206934	-5.969639235050876
LV 504	-0.016614399113955697	-9.396418828207704e-19	-1.3853948877391151	0.17192150409657864	0.9470929730206934	-5.84950290367191
LV 505	-0.00327170927729847	-2.693640064086209e-18	-0.2629156219324104	0.7936678556612315	0.9863536020464316	-6.763290543025352
LV 506	0.012982465309901995	2.120217581749431e-18	1.2219944588190095	0.22729075192472303	0.9470929730206934	-6.0570424383736174
LV 507	0.01287265329630423	-3.469446951953614e-18	0.8395854165724823	0.4050335726912767	0.9863536020464316	-6.44558495603005
LV 508	0.005170421995041754	-3.710380768061504e-18	0.5191562420328754	0.6058826798365634	0.9863536020464316	-6.662721963832533
LV 509	-0.01232957751468653	2.6309972718981573e-18	-0.8382899279550541	0.4057538648832797	0.9863536020464316	-6.446664454403791
LV 510	0.005303035618784529	-7.324388009679852e-19	0.5341126397504488	0.5955689138577449	0.9863536020464316	-6.654833145379975
LV 511	-0.011761967594306082	-4.471731626962436e-18	-1.1414405074578176	0.25898277758352406	0.9470929730206934	-6.150331970528791
LV 512	0.007149044098840417	-3.816391647148976e-18	0.7652322611371869	0.4476368101088566	0.9863536020464316	-6.504911507750603
LV 513	0.0176753759859042	-1.0793834961633467e-18	1.5882288667219	0.11837478061192154	0.9185804944032991	-5.558548498887034
LV 514	-0.014973585009098121	-2.1009428764607996e-18	-1.7300566345829662	0.08962813223183039	0.894689582490927	-5.3338064427061065
LV 515	0.005834872777057401	2.2141817700315078e-18	0.5209791200332134	0.6046212465722092	0.9863536020464316	-6.661772338747817
516,PID_TCR_PATHWAY	-0.010769720595887352	7.709882115452476e-20	-0.45746389245664576	0.6492677231740147	0.9863536020464316	-6.6929163709380894
517,REACTOME_SIGNALING_BY_EGFR_IN_CANCER	-0.023828884326299513	-8.965147297374582e-18	-1.8400071253798205	0.07155135383063639	0.8939390662131408	-5.147860729285752
518,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.0069560076042691765	2.4599342624615557e-18	-0.5558207928909177	0.5807476453249033	0.9863536020464316	-6.64298908126396
LV 519	-0.006429726424154203	-8.938644577602713e-19	-0.7997872460744202	0.4275191941853247	0.9863536020464316	-6.478006675213043
LV 520	1.955427907094476e-5	1.8672370748361464e-18	0.002065031736504701	0.9983603474216886	0.9993728832710006	-6.798070158539487
LV 521	-0.0047016447061347865	1.8600090603529098e-18	-0.4529312589773684	0.6525066243889563	0.9863536020464316	-6.694985675607709
LV 522	0.010862823510040247	1.6865367127552291e-18	1.0908782916866833	0.28041977334365475	0.9470929730206934	-6.205800990615182
LV 523	-0.005723625577782028	8.191749747668256e-20	-0.5002690906960954	0.6190233320747703	0.9863536020464316	-6.672367284865225
524,IRIS_Neutrophil-Resting	-0.020139860238872095	-2.638225286381394e-18	-1.2748739497260764	0.20809340581486774	0.9470929730206934	-5.992544929798333
LV 525	8.066716267850262e-4	1.5419764230904953e-19	0.094863439256271	0.9247925843477591	0.9867482955484155	-6.7935415172991664
LV 526	-0.01323990827293331	-2.881568440650363e-18	-1.3203409664683308	0.19257740726210665	0.9470929730206934	-5.935041767687851
LV 527	0.0017986742384327168	-3.0068540250264657e-18	0.1797086387831502	0.8580887218312685	0.9863536020464316	-6.78181628449311
LV 528	-0.004455512625265016	3.1297302712414895e-18	-0.5007536341696913	0.6186846161872251	0.9863536020464316	-6.672124259588671
LV 529	0.005255883724251493	6.396792817664477e-19	0.48805694508310044	0.6275874758925029	0.9863536020464316	-6.678415405806955
LV 530	0.004382869440952865	1.3540480465263411e-18	0.5575550961861475	0.579571254394776	0.9863536020464316	-6.642022728200822
LV 531	0.0010463699384521343	-2.6117225666095262e-18	0.11899166496443683	0.9057463392092208	0.9867482955484155	-6.79094398803835
LV 532	-0.017607637500234204	-1.3636853991706567e-18	-1.6368995519187912	0.10776749495124527	0.9185804944032991	-5.483369187108449
LV 533	0.00546020510307213	2.6020852139652105e-19	0.5041223351129737	0.6163320630286864	0.9863536020464316	-6.670428230913395
LV 534	-0.004006757252324202	1.782910239198385e-18	-0.40909451027670823	0.6841719492323922	0.9863536020464316	-6.713943184632527
LV 535	0.006402270093268832	2.409338161078899e-19	0.6595792884915554	0.5124718515811655	0.9863536020464316	-6.579953762538186
LV 536	0.0165918127305931	-2.337058016246532e-18	1.6322045443532471	0.10875575820178049	0.9185804944032991	-5.4907104634131265
LV 537	0.014047616375603289	1.3106799596269209e-18	1.0688020500253135	0.29015851169978657	0.9470929730206934	-6.229267819172844
538,PID_P73PATHWAY	-0.012523574455600296	-3.0550407882480435e-18	-1.3324577865551896	0.18859390736874915	0.9470929730206934	-5.919399757347395
LV 539	-1.7148714390905035e-4	-4.3103059701701496e-18	-0.015065165084164852	0.9880385847388771	0.9943795940642786	-6.797958028043347
LV 540	-0.003173631645779532	3.141776962046884e-18	-0.3068892201580999	0.760168995112044	0.9863536020464316	-6.7506945001170156
541,REACTOME_G1_PHASE	-0.007084242257145143	2.4695716151058713e-18	-0.557202435934438	0.5798103732452462	0.9863536020464316	-6.64221947122841
LV 542	-0.015351754772356334	2.852656382717416e-18	-0.7501688354551714	0.456577236250418	0.9863536020464316	-6.5162766971052175
LV 543	0.002322685594047534	8.504963708608512e-19	0.2019518270369957	0.8407524842673487	0.9863536020464316	-6.7775448275662535
LV 544	-0.001895888137381075	4.336808689942018e-18	-0.19052538281891804	0.8496488428935576	0.9863536020464316	-6.779801197124486
LV 545	-0.005995321008581616	-2.4382502190118453e-18	-0.5347493788160129	0.5951316603790469	0.9863536020464316	-6.65449237733408
LV 546	-0.008382425194922364	1.7250861233324915e-18	-0.6279911561339806	0.5327933498405302	0.9863536020464316	-6.6002667013302725
LV 547	-0.007140109692695977	-1.2817679016939742e-18	-0.7312614511933072	0.46794403470678125	0.9863536020464316	-6.530229238478258
LV 548	0.014436987606512668	-2.47198095326695e-18	1.776273676438056	0.0816137016323006	0.894689582490927	-5.256876203085449
LV 549	0.0014362612873563012	3.397166807121247e-18	0.13357258133732822	0.8942627777598842	0.9863536020464316	-6.7890903100859115
LV 550	0.01803972569662354	2.99721667238215e-18	1.5164088789570787	0.13554956866328227	0.9470929730206934	-5.66572319528183
LV 551	0.01256356238073387	8.42304621113183e-18	1.1568270332046415	0.2526973645692501	0.9470929730206934	-6.132978359449421
LV 552	-0.014704814415197363	-3.9874546565855775e-18	-1.4531674984439138	0.1522626212689099	0.9470929730206934	-5.756341409542392
LV 553	-0.01492997595484934	9.155485012099815e-19	-1.5178201940144402	0.13519392787619333	0.9470929730206934	-5.663660650543634
LV 554	-0.026841439604007002	2.5249863928106858e-18	-1.6279131952703871	0.10966549787293434	0.9185804944032991	-5.497403961341936
LV 555	1.593201358730736e-4	-3.614007241618348e-18	0.01595812835689211	0.9873296508504084	0.9943795940642786	-6.797944079334491
LV 556	0.024240323486889932	-1.9636106012793024e-18	2.3057327749478747	0.025198964202245423	0.7893861127786669	-4.252469245858162
557,SVM Dendritic cells resting	0.005048226902549058	-3.47908430459793e-18	0.3040367852036084	0.7623287458733821	0.9863536020464316	-6.751570331903166
LV 558	-0.02433372790388369	6.355834068926135e-18	-2.573238625301028	0.013005910258640384	0.641841671263903	-3.664556367604921
LV 559	-0.009610170378029265	-1.7106300943660182e-18	-0.7349029810305444	0.4657423377593306	0.9863536020464316	-6.52756910612354
LV 560	0.015690652920319202	2.0961242001386418e-18	1.4578120789767723	0.15098260936837796	0.9470929730206934	-5.749806776627428
LV 561	0.0037401132063789094	-4.625929269271486e-19	0.3643465488953158	0.7170956216374309	0.9863536020464316	-6.731318476623588
LV 562	-0.006265749535237108	2.7466455036299444e-19	-0.5781052744076144	0.565720279744687	0.9863536020464316	-6.630345883316636
LV 563	0.016110268086213568	1.3516387083652622e-18	1.3609890210180056	0.1794615196073122	0.9470929730206934	-5.882042281027725
LV 564	-0.005474410948473174	8.384496800554568e-19	-0.46277431610015113	0.6454817026435915	0.9863536020464316	-6.690465982713593
LV 565	-0.01799381095716049	1.1950317278951338e-18	-1.4179799789242962	0.16223796460171216	0.9470929730206934	-5.805223669131177
LV 566	-0.024329780431253528	6.264279218805136e-20	-2.2221493159849954	0.030705576716657988	0.7893861127786669	-4.4255157527982405
LV 567	-0.005001163580819272	1.2408091529556329e-18	-0.5097713603030424	0.612396130243162	0.9863536020464316	-6.667558868641057
LV 568	-0.007638381633494713	-2.8767497643282053e-18	-0.6952473178938874	0.49003528180167943	0.9863536020464316	-6.5558401197079474
LV 569	0.013556937063841007	3.864578410370554e-18	1.5566498234874884	0.12569719403731236	0.9470467978231092	-5.606228108533406
LV 570	0.001499070224181118	-7.517135062566164e-19	0.13237224309787382	0.8952073069853249	0.9863536020464316	-6.78925098881376
LV 571	-0.0018580119435332428	-2.7225521220191555e-18	-0.1899838279018102	0.8500709839643213	0.9863536020464316	-6.7799048812881155
LV 572	6.622398828863159e-4	-3.5706391547189276e-18	0.055107107359676916	0.9562670278287733	0.9867482955484155	-6.7965432729131985
LV 573	0.012574935917288988	-1.142026288351398e-18	1.2486996671176736	0.21743900621766207	0.9470929730206934	-6.024790974490008
LV 574	-0.001583665103054103	-1.970838615762539e-18	-0.19438273368354123	0.8466433356520968	0.9863536020464316	-6.7790541573401555
LV 575	0.0019241393927569282	-4.642794636399038e-18	0.14461589791387197	0.8855803630901243	0.9863536020464316	-6.78754403289784
LV 576	-0.0076143440122949935	3.589913860007559e-19	-0.84720616857968	0.400812382636361	0.9863536020464316	-6.439201961368268
LV 577	0.005210554462677369	1.932289205185277e-18	0.44677851964637966	0.6569140151710052	0.9863536020464316	-6.697761909548071
LV 578	0.004116522982752516	2.6984587404083666e-19	0.2464096185519657	0.8063477248915808	0.9863536020464316	-6.767518165257325
LV 579	0.002857992792778595	-4.264528545109651e-18	0.27874022539380794	0.7815638784800685	0.9863536020464316	-6.758980885837111
LV 580	0.001049731180522128	4.2404351634988616e-19	0.10913013499006427	0.9135247025876032	0.9867482955484155	-6.792076425097427
LV 581	-7.637746601841664e-4	-3.695924739095031e-18	-0.06662824859546126	0.9471364484067943	0.9867482955484155	-6.795837126432638
LV 582	0.004138761713250835	-3.2766998990673022e-18	0.30738221440523733	0.7597959138503345	0.9863536020464316	-6.750542301827779
583,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	-0.005778742282806424	-2.3129646346357427e-18	-0.6020772457500358	0.549772595619596	0.9863536020464316	-6.616197892726527
LV 584	-0.006083561078875937	-4.04768811061255e-19	-0.710121474625749	0.48084201380340685	0.9863536020464316	-6.545416250788132
LV 585	-0.0016960113649393909	6.5293064165238155e-19	-0.20756049795345174	0.8363932784772418	0.9863536020464316	-6.776389293880594
LV 586	0.0024166996463259164	-3.7633862076052396e-18	0.22579508013686941	0.8222572736478346	0.9863536020464316	-6.772414155451472
LV 587	0.012037259127180714	-1.1131142304184513e-18	0.9760897130636909	0.33359696495831237	0.9684123659231009	-6.322796040946778
LV 588	-0.0017020149464930126	-3.835666352437607e-18	-0.15485573636170988	0.8775422470195343	0.9863536020464316	-6.786000658777088
LV 589	0.011499044232576514	-5.887518963866424e-18	0.9769773294015774	0.33316157486792974	0.9684123659231009	-6.321939267845907
LV 590	0.006273587441984599	-9.637352644315595e-19	0.6275120358208429	0.5331047828878082	0.9863536020464316	-6.600567250497184
LV 591	0.013858275682931947	2.380426103145952e-18	1.1444075312110302	0.2577621446830412	0.9470929730206934	-6.1470027971563495
LV 592	0.010682021301139018	5.898059818321144e-18	1.0898893305339108	0.28085109671786135	0.9470929730206934	-6.2068620454129535
LV 593	0.006201341909367555	-1.7636355339097538e-18	0.7934932867664596	0.43114259804699906	0.9863536020464316	-6.482993563252776
LV 594	-0.014392800818217429	-2.6743653587975777e-19	-1.663584722979442	0.10228866988641111	0.9185804944032991	-5.441283604072517
LV 595	-0.00993264428915706	2.3129646346357427e-18	-0.7549569605213549	0.4537242460672972	0.9863536020464316	-6.512688058244884
LV 596	0.004791463921866616	-2.409338161078899e-19	0.3917344325943595	0.6968757612466651	0.9863536020464316	-6.720921243942615
LV 597	0.004439714838289366	-5.042744771138135e-18	0.3377988087716101	0.7368921600407323	0.9863536020464316	-6.740681445581157
LV 598	0.014322773743969125	-1.4359655440030236e-18	1.254478134373584	0.2153495057290333	0.9470929730206934	-6.0177261019333566
599,DMAP_ERY2	-4.431230589473647e-5	-3.373073425510458e-20	-0.0033120738296445657	0.9973701885007641	0.9993728832710006	-6.79806678221495
LV 600	-7.635015658665618e-4	-6.601586561356182e-18	-0.05449040495340791	0.9567559461396491	0.9867482955484155	-6.796577303168025
LV 601	-0.003271949332892444	4.457275597995963e-18	-0.30995655190837607	0.7578486792779757	0.9863536020464316	-6.749743592884361
LV 602	-0.01014057391268015	-3.517633715175192e-19	-1.0034358066197517	0.32035670186580756	0.9612504630395036	-6.296056152437671
603,SVM Neutrophils	-0.015156364947411587	7.083454193571962e-19	-1.6714418180730646	0.10071968097084488	0.9185804944032991	-5.428775765806714
LV 604	0.007770779009165724	-1.3974161334257613e-18	0.6661860045421465	0.5082747582592013	0.9863536020464316	-6.5755813595731
605,ST_B_CELL_ANTIGEN_RECEPTOR	0.008581535811858212	7.083454193571962e-19	0.6878473694474085	0.494644984697588	0.9863536020464316	-6.560945392576321
LV 606	0.009711793097627071	-5.0933408725207916e-18	0.8912210772262161	0.376968378670948	0.9863536020464316	-6.40124037609313
LV 607	2.347491614301894e-4	-8.023096076392733e-19	0.020389461033894978	0.9838117281203101	0.9943795940642786	-6.79786297918171
LV 608	0.010754767040244216	3.724836797027977e-18	1.0030754560391664	0.32052884357594774	0.9612504630395036	-6.296413133858804
LV 609	-0.014319062775396532	-1.166119669962187e-18	-1.440393562356932	0.15582688850305262	0.9470929730206934	-5.774214541230022
LV 610	0.002908458324293653	1.4456028966473392e-19	0.2523701086449565	0.8017626491352807	0.9863536020464316	-6.766023055613974
LV 611	0.003395446738219165	2.5635358033879484e-18	0.2543266180940188	0.8002591367058894	0.9863536020464316	-6.765524520932911
612,REACTOME_GAB1_SIGNALOSOME	-0.011222238660063912	3.505587024369798e-18	-1.0139117671192601	0.31537946532289063	0.9612504630395036	-6.285624296289235
613,KEGG_LYSOSOME	0.020007788780369688	3.093590198825306e-18	1.1327839591083173	0.2625676215759193	0.9470929730206934	-6.1599981906111525
LV 614	-0.007687446478976824	3.445353570342825e-19	-0.8792635458827662	0.38335534113423286	0.9863536020464316	-6.411737930698641
LV 615	0.0017852351386074938	-2.168404344971009e-19	0.15847568240861462	0.8747037066362688	0.9863536020464316	-6.785429823922496
LV 616	-0.004294655185268711	3.488721657242245e-18	-0.4033951710142354	0.6883327138005854	0.9863536020464316	-6.716267237605554
LV 617	0.005803400813580933	3.8693970866927115e-18	0.40561548681635207	0.6867106235484739	0.9863536020464316	-6.71536569813009
LV 618	-0.023433932067811865	-1.7058114180438602e-18	-2.215427441047522	0.031191548529248235	0.7893861127786669	-4.4392048881694475
LV 619	-0.003952039414111824	-1.715448770688176e-18	-0.3258925085898521	0.7458303112270224	0.9863536020464316	-6.744651672549467
LV 620	-0.01331902299441792	-6.105262900173929e-18	-1.2255785351552229	0.22594983824704773	0.9470929730206934	-6.052752161486214
LV 621	0.0017738545022943659	-1.069746143519031e-18	0.17115910639267767	0.8647714715593235	0.9863536020464316	-6.783325797222929
LV 622	0.0027960095881026095	1.857599722191831e-18	0.2635383596533354	0.7931905439683036	0.9863536020464316	-6.763125693658214
LV 623	0.0014665583208076922	5.42582953874968e-18	0.12252227881307842	0.9029637589358002	0.9867482955484155	-6.790514765877603
LV 624	0.010300912560708489	-3.161051667335515e-18	0.7688691365824508	0.445493703891354	0.9863536020464316	-6.5021344331362085
LV 625	0.0024249646289800607	2.758692194435339e-18	0.1740646478711288	0.8624992097352422	0.9863536020464316	-6.782821034510113
LV 626	0.0153006245158689	4.370539424197122e-18	1.19969980130504	0.23576316426791658	0.9470929730206934	-6.0834637165753245
LV 627	0.016639640241114813	-9.637352644315594e-20	1.8591841045166435	0.06873651101446823	0.8784199030574776	-5.114400219307299
LV 628	0.0122392907217463	2.4141568374010564e-18	1.25845505990243	0.21392012027103574	0.9470929730206934	-6.012846024178669
LV 629	9.42641278432402e-4	-5.599301886347361e-18	0.07564734060222757	0.9399936810648581	0.9867482955484155	-6.795191079183794
LV 630	0.002694100391792342	-2.023844055306275e-18	0.2527109445341951	0.8015006735530726	0.9863536020464316	-6.765936484057403
LV 631	-0.0017179863122426897	3.681468710128557e-18	-0.195918519685821	0.8454473434530336	0.9863536020464316	-6.778752565732216
LV 632	-0.0021634931419311733	3.23815048849004e-18	-0.17973798726462287	0.8580657992917641	0.9863536020464316	-6.78181097616036
LV 633	-0.00642637098686448	2.6309972718981573e-18	-0.6195774016959137	0.5382761201020425	0.9863536020464316	-6.605511748817387
LV 634	0.006477820006631396	-8.625430616662458e-19	0.5656281924870652	0.5741104153997958	0.9863536020464316	-6.637485266956077
LV 635	0.0022201974057375427	-3.80675429450466e-18	0.20029627172085787	0.8420401931973388	0.9863536020464316	-6.777879874806105
LV 636	0.006936105544040995	-7.420761536123008e-19	0.5901492233916221	0.5576793229861423	0.9863536020464316	-6.623308541013596
