LV	Control...GPAneg	Control...GPApos	GPAneg...GPApos	AveExpr	F	P.Value	adj.P.Val
LV 375	-3.6232866533486997e-4	0.004483696723619184	0.004846025388954055	0.006243426754737516	0.9192737138363201	0.40386441010087304	0.5559472423564319
LV 376	0.008014717045915687	0.004076903801727696	-0.003937813244187991	-0.015332586001637286	0.8012317219621115	0.4531014494074481	0.5970742835862638
LV 377	0.008056443055444944	0.03778599546556639	0.029729552410121443	0.046909536767945716	18.674851889532675	3.7620896236476717e-7	5.9073859185299846e-5
LV 378	-2.2171124804147221e-4	0.013039929455961623	0.013261640704003095	0.01609344761044597	3.1859533840703715	0.04778223014337793	0.14077928701944484
LV 379	0.007508873528684636	0.017791131499426394	0.010282257970741759	0.003895922820094992	3.1393951021756457	0.04985567180937402	0.14472808257603575
LV 380	0.007251210625404491	0.00966318260313845	0.0024119719777339586	-0.016380019238255588	1.7885912105229562	0.17522111599305704	0.32186602611526166
LV 381	-0.009949847378056965	3.507611031751739e-4	0.01030060848123214	-0.00497621030147076	1.4444249971913656	0.2432556422457163	0.40693782863817285
LV 382	0.008264689646274671	0.010115865898346857	0.0018511762520721856	-0.04987868697690779	0.7522550464411384	0.475308505978494	0.613517454301529
LV 383	0.006340760903809226	-0.00987622529484173	-0.016216986198650956	0.029835998136766323	2.6874487860246705	0.07551627057928417	0.18869508623228728
LV 384	-0.002270197305607619	-0.016926876044180084	-0.014656678738572466	0.008001370459378227	3.196827692875241	0.04731088023364071	0.14022774411592606
LV 385	0.00842194643679893	0.012887848818887777	0.0044659023820888474	0.0261770417723428	3.0737560552329466	0.05293753870965612	0.1518876474024145
LV 386	-0.007948552325950695	-0.0022445092057976675	0.005704043120153027	0.009172452544064824	1.1346145516365993	0.327749725259223	0.4908785718222354
LV 387	-0.0011651508222442243	-0.006366837321528828	-0.005201686499284604	0.02017166272658181	1.2303414015879919	0.2988201065316475	0.46581539488985896
LV 388	0.01217376390953595	0.009544896037744492	-0.0026288678717914585	-0.04447882897217984	1.0499762393087826	0.3557297214202084	0.5145172699918943
LV 389	0.00980399194417	0.00912174742121907	-6.822445229509311e-4	3.7951776033626016e-4	2.080374905808241	0.13301390077594455	0.2729412059581232
LV 390	0.007600492463834901	0.021445746047071588	0.013845253583236686	-0.011633341002826671	5.268167292436023	0.007544652375685075	0.042245220810079094
LV 391	-0.007002843664071279	-0.010724019570453679	-0.0037211759063824	0.03182706580232903	1.5626863680364824	0.21724277264532627	0.37420351937336305
LV 392	-0.004521976829834894	-0.01181778525511265	-0.0072958084252777574	0.008118656219570194	3.062952082292413	0.053463317664260865	0.1521993652461987
LV 393	0.039285948060739984	0.05773512132201411	0.018449173261274134	0.03450231365258123	14.871773009140746	4.6798045123837795e-6	3.278379714401535e-4
LV 394	-0.009121874897581657	-0.004762094199827	0.004359780697754657	-0.02655692791764494	0.4607875612223825	0.6328047515557591	0.7367735758622486
LV 395	0.03133284595314996	0.051890064073360206	0.020557218120210247	-0.01510996258382077	4.483775435956856	0.014940673352744394	0.06680046041495463
LV 396	-0.009236532131257889	0.009724113045680178	0.018960645176938067	-0.004139018291327319	3.9346094128023457	0.024313229815662935	0.09107404466158979
LV 397	0.00746228187309228	0.0017397919826851044	-0.005722489890407176	-0.05249067886982923	0.3017076154485028	0.7405709560462318	0.8161625259400372
LV 398	0.011815402246551011	0.004419241375289684	-0.0073961608712613276	-0.00782830308402164	1.1675234792578717	0.3174920768050719	0.4822745340756045
LV 399	-0.010128559915183926	-0.015506549978608362	-0.005377990063424437	0.007702485465958562	4.1984448957683975	0.019224484475010836	0.07744720888504365
LV 400	-0.0017275101691224329	-0.0045756485370130155	-0.0028481383678905826	-0.03148119664270372	0.3210990824556113	0.7264805032618711	0.8074732620714715
LV 401	-0.0073504328620300555	0.006995490992938006	0.014345923854968062	0.03193119471173348	2.0677993729851947	0.13459685076965885	0.2756163728416043
LV 402	-0.004839076248481448	-0.002793688804904368	0.002045387443577081	-0.003913983902663199	0.42425093315415363	0.6560349526666933	0.7564328250958251
LV 403	0.0034676490313179376	0.01136651768527451	0.007898868653956573	0.024250721795538804	1.6211923975387699	0.20545097866675013	0.36275512691249084
LV 404	-0.005743405142161405	-0.005242855970337308	5.005491718240969e-4	-0.0071988920265550925	0.8995744776335175	0.4116810978902719	0.562004486331533
LV 405	-0.007743919937997794	-0.002688960434206057	0.005054959503791737	-0.015409141315778115	0.6610643371912068	0.5196933902387553	0.645159063055998
LV 406	-0.004217710262810374	-2.909052401972277e-4	0.003926805022613146	-0.02577895193615788	0.1687517832462059	0.8450826429113617	0.8930370112992655
LV 407	-0.0018011009418746095	-0.0025233473496052324	-7.222464077306229e-4	-0.01314050047246546	0.14009014115619284	0.8695382185846681	0.9110491587344126
LV 408	0.002826782763311232	0.015510653486688371	0.01268387072337714	-0.020825630297292536	3.757992607772005	0.02847896081520142	0.10111055512447412
LV 409	0.012113092085966774	0.02908452747659513	0.016971435390628356	0.03682755289271482	4.876807151556347	0.010590560537143275	0.05157858377947248
LV 410	-0.009725282262028241	-0.01923400718176737	-0.009508724919739128	0.0321436727216464	9.9641315028116	1.6574696114460914e-4	0.003602295379533145
LV 411	-0.010178808036842377	-0.009922222522698039	2.565855141443375e-4	-0.009775929934410047	1.3137340797964256	0.27576543521962116	0.4440138410469267
LV 412	0.021977243662367786	0.02866449295235199	0.006687249289984205	-0.002036226352873684	4.796269985763352	0.011360996437167188	0.05417054822939137
LV 413	-0.007307392927218477	-0.009593157048891857	-0.0022857641216733815	-0.011658325117031843	3.2390665060706403	0.045525004891161236	0.13574978799871945
LV 414	8.245922798917026e-4	0.02031535134294791	0.019490759063056202	0.023359504688990167	10.140108701998427	1.4484165035679272e-4	0.003562379934738686
LV 415	-0.007423255650450645	0.01229758098848141	0.019720836638932055	0.01983052355361387	4.918499079167913	0.010213080010334982	0.05091065641515468
LV 416	0.007810940059612297	0.020047673534826844	0.01223673347521455	0.014148293395540636	5.866703573088947	0.004521544747325498	0.029751764437401778
LV 417	-0.008191529262347244	0.003823044265643248	0.012014573527990492	0.043200758567928654	2.0145517600884584	0.14151753654461416	0.28563969032624575
LV 418	0.001057003912095524	0.001349743662316492	2.92739750220968e-4	-0.007095412857822712	0.03188833030827264	0.9686296870327061	0.9822681775049618
LV 419	0.004714660959730531	-0.008136382812455253	-0.012851043772185784	0.010303842358242457	1.6953264984465652	0.19145018020962695	0.34110099933267723
LV 420	-0.011787767739062439	-0.007374909594332334	0.004412858144730105	-0.006975988016538058	1.5450092722584592	0.22094107554894982	0.3788248256395013
LV 421	-0.012143837535026413	-7.859899138834827e-4	0.011357847621142931	0.009712028058858374	2.5914896579973146	0.0825320250128904	0.20019576995154267
LV 422	-0.003730470375831303	-0.006671268670902317	-0.002940798295071014	0.024624538129938766	0.8361915936731009	0.437906006689393	0.5817136320355731
LV 423	0.001011531986125809	-0.00923348997499586	-0.010245021961121668	-0.03929637370591366	1.5890121768722427	0.21185286290640673	0.3694324658809601
LV 424	0.022339070659860995	0.035242036938145246	0.012902966278284255	0.039956330908782416	15.943795158758006	2.2544814308133722e-6	2.022884702011635e-4
LV 425	-0.014954807709332642	-0.002799354561975288	0.012155453147357354	-0.011775240093586032	3.0493333573346004	0.05413375277351613	0.15309459595260866
LV 426	0.002853529205262227	0.008245022924247662	0.005391493718985434	0.003430912945647204	0.653176561459366	0.523727993775222	0.6477688344061956
LV 427	4.379085489522056e-4	0.005307257013093474	0.004869348464141269	-0.008223651748025137	0.35970030440256845	0.6992479295543185	0.7887516645372712
LV 428	-0.010656201458276778	0.0055909683124991914	0.01624716977077597	-0.028051891387798025	3.8564201450401505	0.026073999778626237	0.09602626037874663
LV 429	0.01624058441985125	0.0013671516584887779	-0.014873432761362472	-0.03628384796184188	2.8655288986109104	0.06407890990362321	0.17001581740558094
LV 430	-0.002840128378467706	-0.006714473682828757	-0.0038743453043610515	0.044424953379518524	1.2043906779445692	0.3063926013687164	0.4717776872869315
LV 431	-0.0025196835030883297	0.0038594710739418003	0.00637915457703013	0.01587294951993768	1.2405764661506549	0.29588675520684415	0.4635104104512891
LV 432	-0.0038664524576652493	-0.016291746937279514	-0.012425294479614265	0.0024452022869624022	4.737326688848672	0.011961292615087054	0.05595163891512285
LV 433	0.0026236690146038046	-4.695231467432941e-5	-0.002670621329278134	0.012517305165002941	0.18857861629852232	0.8285809891754501	0.8793649852862034
LV 434	-0.010256662573259391	-0.027473537091816425	-0.017216874518557034	-0.005623079070682298	7.348534113586062	0.0013159134061813832	0.014602295925302308
LV 435	0.006401766015333412	-0.0028442137728296067	-0.009245979788163019	0.005498097489042911	1.5856937931228106	0.2125246045758698	0.3699502375950326
LV 436	-0.013753076587499642	-0.016604920643661276	-0.0028518440561616353	0.00883719650910032	4.545072252011197	0.01415659706301487	0.06457120225388015
LV 437	0.012591639095314374	0.0017276523772135084	-0.010863986718100866	-0.01240141361154827	1.7348808804797646	0.1843860060529288	0.33331316478798667
LV 438	4.437750497544163e-5	-0.0029900704865868377	-0.0030344479915622793	-0.027556619505359377	0.12572456498056653	0.8820688508750363	0.9183564934743258
LV 439	-8.467103757840158e-5	-0.005052711031260263	-0.004968039993681861	7.9004609321821e-4	0.6298358894960039	0.5358568777658763	0.6594647610410472
LV 440	-0.005698217589396095	0.012225477187712403	0.017923694777108496	0.0079716452047508	7.19717881584346	0.0014895962509005982	0.015933666278199893
LV 441	0.009618880337059862	0.011765694359673822	0.0021468140226139597	0.009918592024321417	1.8188122429483122	0.1702719836634722	0.31799625544683824
LV 442	0.006457158528226613	-0.012266724585291794	-0.018723883113518407	-0.005324123638208117	7.878691058402204	8.554969913644173e-4	0.011258340406355732
443,DMAP_NKA2	0.014197162662609179	0.019944144026963352	0.0057469813643541735	0.02598875582678855	1.9765914203468489	0.14667437013117796	0.2924598046858033
LV 444	-0.0019183521888612807	0.007034278030219607	0.008952630219080888	0.010218393929472226	1.838236475143201	0.16716723125184507	0.31427439475346874
LV 445	-0.013298202234126182	-0.009754660597356479	0.0035435416367697037	0.030991549560692288	3.372869807193153	0.04031267976525846	0.1235671271065531
LV 446	0.004648121132507593	-0.00582928680816823	-0.010477407940675823	-0.04341612756836193	0.6166742299304032	0.5428235323306344	0.66391147573534
447,KEGG_LYSOSOME	-0.03494868645538331	-0.04722125124719888	-0.012272564791815571	0.062211012259112845	5.713459925909525	0.005150951302136353	0.03279992861424891
LV 448	0.0012793218897022042	0.006169927307289869	0.004890605417587665	0.02297248155980875	0.7395673251717857	0.4812422417903601	0.6160354571731199
449,REACTOME_ELONGATION_ARREST_AND_RECOVERY	-0.007530303081448187	0.007517367244614926	0.015047670326063113	0.016067759950107067	2.7376702965935427	0.07209241194860666	0.18429767254198548
LV 450	-0.01667066146696459	-0.006084913826548206	0.010585747640416383	0.022901602545774485	2.9089283884572814	0.061572436805094194	0.1646937537306991
451,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.00927754736192362	0.020747705446200054	0.011470158084276432	0.01937884621710308	6.613477120241112	0.0024133851870025164	0.02071274632930724
LV 452	-1.9912915837168657e-4	0.004474510784329248	0.004673639942700935	0.018246493840018217	0.43788932881734716	0.6472624827406213	0.7489426382942476
LV 453	0.008179864666219923	0.012832526649734074	0.004652661983514151	-0.015187487583206784	1.8443725937254356	0.16619861050394333	0.31304967283853447
LV 454	-0.004927303225877396	-0.0031782045491045453	0.0017490986767728506	0.015185630028286316	0.3284768911088363	0.7211923585528202	0.8043973289992327
LV 455	-0.004657252688064115	-0.0030176936330968875	0.0016395590549672275	-0.012176622549618512	0.47795670262884593	0.6221828826922116	0.7293283909943145
LV 456	-4.649239768131589e-4	-0.0010840169699073265	-6.190929930941676e-4	0.010343657077522123	0.031164388330563977	0.9693305014081386	0.9822681775049618
LV 457	-0.0016613673772180107	-0.0012907621212799557	3.70605255938055e-4	0.02369526199139061	0.09366840131832047	0.910705749242126	0.9441829203202579
LV 458	-0.011485490421667311	0.013246534714303109	0.02473202513597042	0.00247067092356838	2.7808282412164917	0.0692780144809794	0.1789984300856719
LV 459	0.007309774312099282	1.0076317665493398e-4	-0.007209011135444348	-0.02250531008495753	0.6106367718352044	0.5460504032915443	0.6640902226580053
LV 460	0.004911321277586389	-0.009236238916764603	-0.014147560194350992	0.014552268921217625	4.093324260200109	0.021105852390849705	0.08233785102675359
LV 461	0.005756662424355741	-0.00449167406661187	-0.01024833649096761	-0.005132587665879262	1.3645183648504524	0.2626312279398873	0.4277508613476382
LV 462	0.008714598526960403	0.03153488871335093	0.022820290186390525	0.030116535674419426	8.650040294568894	4.6176945713025206e-4	0.007121350846680606
LV 463	-0.003889116077974278	-0.0020010244014283494	0.0018880916765459284	0.02471817614776881	0.38612150689289915	0.6812164026822205	0.7772954791298863
LV 464	-0.004815984434828429	-0.009561668387254602	-0.004745683952426173	-0.0030667129478519953	1.1505840214832204	0.32273009417174514	0.4870202390917064
LV 465	-0.004386145730505176	-0.003249190496145025	0.0011369552343601505	-0.00539120077489918	0.20014889721386453	0.8191049319818731	0.8740071003957932
LV 466	0.005344569365675364	0.008530133676009681	0.0031855643103343174	0.0020425492206924793	1.147851622356246	0.32358330975905125	0.4870202390917064
LV 467	-0.005525846301521451	0.002192355850459562	0.007718202151981013	0.01748116526853748	1.9478757627028451	0.1507037061144481	0.2953269374239413
LV 468	-0.016317903570892026	-0.010315203105386887	0.00600270046550514	-3.7376570471534817e-4	3.802365353639956	0.027367664138354335	0.09902169222879229
LV 469	-0.0015684651954769365	-0.009985411078594445	-0.008416945883117508	0.012716362698631726	3.711711004393717	0.029687694598863227	0.10174220336485419
LV 470	9.40483232768752e-4	-0.02627770060333122	-0.027218183836099974	0.004839851892836058	8.75313136125155	4.25609634447348e-4	0.006775430793540847
LV 471	-0.008836964011357144	0.019496414127448528	0.02833337813880567	0.02164053608403143	6.7985383996814015	0.0020694440712900933	0.01891241942929002
LV 472	-1.7237838373604765e-4	0.0033974162016759	0.0035697945854119475	-0.004258365595768453	0.12010820063799049	0.8870182818594095	0.9225364006272256
473,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.004337143429248819	-0.04249232914816369	-0.03815518571891487	-0.01846693894836606	18.759004964911618	3.565553084019632e-7	5.9073859185299846e-5
LV 474	-0.012702409727789084	-0.011998210891896873	7.04198835892211e-4	0.0081470671056257	3.8932797647176485	0.025228132114941192	0.09337267783244664
LV 475	-3.650213161354235e-4	0.012871834339796044	0.013236855655931468	0.01414397244027351	4.385187919659508	0.01629688535835982	0.06933200796853942
LV 476	-0.004186466840091848	-0.0062384326473482795	-0.002051965807256431	-0.013560138497242866	0.20569739216028485	0.8146003993884257	0.8716186350027658
LV 477	-0.012292227833916917	-0.015606472090180802	-0.0033142442562638834	-0.0030217277145488442	2.99034244005647	0.05713937027327023	0.1575322862003288
LV 478	-5.665103877183428e-5	0.014041476479067136	0.01409812751783897	-0.011627665268460687	2.642227556543223	0.07874255740147852	0.19527362853080227
LV 479	-0.015846406738423496	-0.009276051911250499	0.006570354827172997	-0.016307580621226066	1.9376172584536913	0.15217066561115425	0.29579320980010093
LV 480	-6.6005915573268e-4	-0.00954554829457984	-0.008885489138847161	0.005415152617454257	2.3469807680092587	0.10361067092444694	0.23189054921185745
LV 481	0.00561639219629098	-0.00290456571474658	-0.00852095791103756	0.003805800792203835	0.471295200378481	0.626282109503411	0.7323938887202212
LV 482	0.002133990720737963	0.00215605590976356	2.206518902559719e-5	-0.00921506339125253	0.06325598515147626	0.9387601099984815	0.9671952372272155
LV 483	-0.0036129915806234134	-0.007129632708564454	-0.0035166411279410406	0.03346515693573887	0.9258443485587871	0.40129131609271923	0.5559472423564319
LV 484	-0.015939002954382556	-2.766089003044883e-4	0.015662394054078068	0.010485605793268571	3.8046848359672456	0.027310817432305866	0.09902169222879229
LV 485	-0.001000479111031469	4.074471418132643e-4	0.0014079262528447333	0.015304108090304903	0.040773853885594756	0.9600704315690524	0.9809415279075101
LV 486	-0.01652135552676961	-0.015253223483705919	0.0012681320430636897	-0.029612968322477985	2.379749281523546	0.10049079749036938	0.2279955610982952
LV 487	-0.011015584386583552	-0.0013089416169583708	0.009706642769625181	-0.015217067457749596	1.383284489276756	0.25794241618576497	0.4243152746255834
LV 488	0.005096516144859224	0.02145606865197129	0.016359552507112067	0.032808717396024215	5.590736804992494	0.00571975433017968	0.03544048791976742
LV 489	-0.0044427963848584955	-0.012925050917723944	-0.008482254532865448	0.006419466943203222	4.298665350072931	0.01759152206126985	0.07357132319692093
LV 490	0.006806988606876755	0.008019469270157533	0.0012124806632807777	-0.006259415432555976	2.1831266405632435	0.12077741242492683	0.25858417801171973
LV 491	0.003333637260834247	-0.008502745828928654	-0.011836383089762901	-0.018589453204732955	2.705892915139061	0.07423977988319436	0.18692516006304294
LV 492	-0.006096874769008438	0.0052011107533616215	0.01129798552237006	-0.009156051090061275	1.4881232607968153	0.23328887698573123	0.39378221996144247
LV 493	-0.010686062756734163	-0.005965715414109172	0.004720347342624991	0.015383592332524388	1.43284774336777	0.24596900834322785	0.40939529719184803
LV 494	3.552551786117561e-4	0.0014372062199337924	0.0010819510413220363	-0.007759008413140606	0.029633414144189837	0.9708142871399439	0.982762770673974
LV 495	-0.007791063771756323	0.0026754888422059232	0.010466552613962246	0.030838338764449885	1.432904619550622	0.24595560229601232	0.40939529719184803
LV 496	0.003091353671138604	0.0028117148167357913	-2.7963885440281284e-4	-0.005673912951541642	0.7138916460500778	0.49348478675044594	0.624448057080372
LV 497	0.006491623754305745	0.013031282815049752	0.006539659060744007	0.0373274497874233	6.371875062132852	0.0029530597161808348	0.02331735951896387
LV 498	0.0017636039103501675	0.0050082777552823525	0.003244673844932185	0.01422207680083809	0.2827287615419962	0.7546343788536722	0.8257473746436524
LV 499	-0.001345046348266603	-0.0053977486915757645	-0.0040527023433091615	0.004551764461566234	0.6194864253356469	0.541327197669141	0.66391147573534
LV 500	-0.006531536255940903	-0.003779884860543172	0.002751651395397731	0.014365955925719348	0.5099592511855098	0.6028717490735209	0.713667504620601
501,SVM NK cells activated	-0.00512260471007614	0.004904419138649051	0.01002702384872519	0.040841431610878005	0.49565707663161	0.6114245482925778	0.719280130112961
LV 502	-0.006798749841252089	-0.004811200672185095	0.001987549169066994	0.006055823758490764	0.7868234622226096	0.45952119240103995	0.6019954311005629
LV 503	-0.0047671219647596325	9.11175574094353e-4	0.005678297538853985	0.009197936981375112	0.682949582068532	0.5086659185468076	0.6371878319492642
LV 504	-0.0025428399681744936	-0.009249492679756464	-0.006706652711581971	0.01517078356125825	1.4747446277494154	0.23629479601566916	0.39731339636706214
LV 505	-0.004934988765423776	-0.023928450304814147	-0.01899346153939037	-0.004536023032541053	7.637262102458671	0.0010401059565341405	0.012519324135356056
LV 506	-0.004001626602528091	0.008314180848097794	0.012315807450625885	-0.01237304370196142	2.6391236634532955	0.07896914657442118	0.19534473099988398
LV 507	0.02328199113709656	0.03390574883011077	0.01062375769301421	-0.020090602906787717	3.5254064286724898	0.03511371184726448	0.11273947681451128
LV 508	0.0018173986654841483	-0.013409959635508324	-0.015227358300992472	0.01888549224507113	4.829229425628319	0.011038946236064167	0.053148487487782115
LV 509	-0.0353172763386857	-0.01918462900921022	0.01613264732947548	0.04415236122304353	4.623686687481034	0.013212633298000952	0.061224737394962155
LV 510	0.002459184339732268	0.024753870409023073	0.022294686069290803	0.0018499286077852642	5.46098202432401	0.006391924492379097	0.03800499683119379
LV 511	0.004933093686655473	0.002128873362431498	-0.0028042203242239754	-0.0068252834569183345	0.4092035586053887	0.6658559760556071	0.7659671892387928
LV 512	0.007562913349113631	-0.0022903948145214237	-0.009853308163635055	0.023244900234075546	2.327614422421856	0.10550128776212278	0.2350559165264451
LV 513	-0.01937762227627252	-0.004370981687102004	0.015006640589170516	-0.002294173849769728	4.784412507697137	0.011479211600052766	0.054471066582942686
LV 514	-8.033988011680801e-5	0.02161645534008433	0.021696795220201136	0.010399105123668732	7.726960318280658	9.671437414486301e-4	0.012083175605187317
LV 515	-0.003807196554666461	-0.01052932637722239	-0.00672212982255593	0.020440000520717254	1.1869252673230648	0.31160013644671253	0.47682067391148103
516,PID_TCR_PATHWAY	-0.07922004054371143	-0.03867270924625468	0.040547331297456746	-0.028211265462408656	2.9397462716699136	0.059854106786104824	0.16140984534941386
517,REACTOME_SIGNALING_BY_EGFR_IN_CANCER	-0.006793826625037788	0.008071025195349376	0.014864851820387165	0.02008986065086059	2.1346367435816287	0.12640053594064452	0.26714631471823586
518,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.0029362722768798244	0.023926964441318026	0.026863236718197847	-0.005732587724674009	5.649401409604993	0.005440189658929703	0.03420042798320775
LV 519	0.012290664129836499	0.01867132781720394	0.006380663687367442	0.008042428854816444	3.558227703125751	0.034088422590839045	0.11140818906343754
LV 520	0.00443785437779467	0.010107468483186626	0.0056696141053919555	-0.008355696805787726	1.2279813512666677	0.2995007337787862	0.46581539488985896
LV 521	0.004158552785954256	-0.010432458290959047	-0.014591011076913303	-0.029610580883823907	1.1474999551781713	0.3236932896090774	0.4870202390917064
LV 522	-0.0018481262999385205	-0.02996958283095876	-0.02812145653102024	-0.008707003348505818	9.008670061211653	3.4802085730664824e-4	0.0060079502244977726
LV 523	0.02065884330408003	0.016604280857970378	-0.004054562446109654	-0.017218663589635065	4.2429940907140296	0.018480144460257638	0.0756842430799763
524,IRIS_Neutrophil-Resting	-0.023697897687364633	-0.0774382830751322	-0.05374038538776757	-0.07510936838374617	16.429246935524922	1.6281602559575513e-6	1.6069941726301032e-4
LV 525	-0.003050430983442168	0.005564683237828926	0.008615114221271094	0.013915737056407959	0.9141648500249158	0.4058768111150513	0.5571632998199662
LV 526	-0.011013856065736412	-0.018247219721544774	-0.007233363655808362	-0.015175304798150237	2.9409513429499445	0.05978792756039597	0.16140984534941386
LV 527	0.026491294279932263	0.035627734058049323	0.009136439778117055	0.010183547359278435	11.281195174791426	6.122563830584312e-5	0.0021582037502809698
LV 528	0.002663000202518022	0.013554964700308375	0.010891964497790353	0.008265927990385662	4.106984105544672	0.02085102357080154	0.0819918735632714
LV 529	-0.002639338923588773	-0.0038805323154624885	-0.0012411933918737156	0.031089715588825246	0.19476526139895384	0.8235001595884488	0.8758563119760765
LV 530	-0.011193712258779728	-0.023140693872386812	-0.011946981613607084	-0.012876903253388639	6.2148664426591	0.0033691419862300824	0.02519199348794766
LV 531	0.013266061958954602	0.03226452478213314	0.01899846282317854	0.017357536367711555	9.050941200090305	3.366649639062176e-4	0.0059337199888470854
LV 532	-0.001075555447202556	0.001692957363558032	0.002768512810760588	-0.0055957777956926694	0.2497175661149223	0.7797550387443357	0.8457343112534718
LV 533	-0.0038226745016407097	-0.019381424650576996	-0.015558750148936287	0.016389590804169837	8.990398884567162	3.530507730707911e-4	0.0060079502244977726
LV 534	-0.0028549719387120885	-0.003117372542247185	-2.6240060353509634e-4	-0.017384274237670326	0.15602155829485317	0.8558560363835356	0.9018879704158069
LV 535	-0.0014797944054142434	-0.002932476751621702	-0.0014526823462074588	-0.014242867226712735	0.3001153157521441	0.7417404111126783	0.8161625259400372
LV 536	-0.009468627847080972	-0.01601086140489643	-0.0065422335578154585	-0.02116856584110554	2.6178873517876267	0.08053756326590517	0.19724708422691908
LV 537	-0.008382466462213842	0.00437743691588366	0.0127599033780975	0.006016872018061778	4.29358420819606	0.01767076922182004	0.07359092498707333
538,PID_P73PATHWAY	-0.002715211206857835	0.004302743064774128	0.007017954271631963	-0.025658522019851155	0.5808107720545417	0.5622841293910725	0.6767980923280348
LV 539	-0.0016558798116335814	0.006529889866054895	0.008185769677688477	-0.006783033183166246	1.3408753722670035	0.2686638469007751	0.4347069129361722
LV 540	-0.0024106437848130224	2.9967431264005945e-4	0.002710318097453082	-0.009768867744762249	0.3962565303839515	0.6744273711299427	0.7715609241816621
541,REACTOME_G1_PHASE	-0.004494373079685845	-0.009475842183497818	-0.004981469103811973	0.001794565454570448	2.0848662272760183	0.13245321354667172	0.2723569203553437
LV 542	0.013820220405742142	-0.006446485349392961	-0.020266705755135103	-0.06409200631292539	1.815805470690891	0.17075786766648862	0.31799625544683824
LV 543	0.015235268026342029	0.00326663231915382	-0.011968635707188209	-0.02179299440753394	1.405736483443477	0.25244579635277453	0.4180194598852189
LV 544	-0.012317790225215062	-0.03507302479586621	-0.022755234570651147	-0.007595776804878348	18.298288746566023	4.788154746528863e-7	5.9073859185299846e-5
LV 545	-0.002946713722789082	0.02300510265138535	0.025951816374174434	0.043402707762534194	10.718764346836712	9.333249020650175e-5	0.002791489934358098
LV 546	-0.004794232313854889	-0.010558023981027807	-0.005763791667172918	-0.024244101348555563	1.7872467560666512	0.17544470319150027	0.32186602611526166
LV 547	-0.007336339292933123	-0.02270647137246094	-0.015370132079527817	0.03421049304633512	8.703098011308033	4.4277991338970504e-4	0.006936885309772045
LV 548	-0.012040746055009653	0.0024648657931350387	0.014505611848144691	0.011120630108097851	2.850789377990369	0.06495389024384889	0.17141574778256377
LV 549	-0.0038389171199688793	-0.011410277794214932	-0.007571360674246052	-0.0072486884087413364	1.192574020054699	0.30990598433516914	0.47570327611012747
LV 550	-5.1330321033814913e-5	0.0010636223972427556	0.0011149527182765704	-0.0012386316128484764	0.009330886168484702	0.9907138209530142	0.9937342899193342
LV 551	0.006607741894779482	0.019435042556290222	0.012827300661510742	0.012728320843822126	4.839315378274014	0.010942286561676846	0.05294135704105415
LV 552	0.005581776478771675	0.014455659097184848	0.008873882618413173	0.015588868033386213	2.4252106875216626	0.09632193107580554	0.22212557470051417
LV 553	0.00430739968854333	0.016282278619806422	0.011974878931263092	0.019587003641700136	4.409533228465985	0.015950605171276215	0.0684489013219549
LV 554	-0.016527965929578683	-0.010164281116666412	0.006363684812912272	-0.003937470592862102	3.996312900398994	0.02301046424121902	0.08802840389954718
LV 555	0.005654883862337411	0.01381111078363669	0.008156226921299279	0.010315211093303304	2.253765187754151	0.11304311344687433	0.24794122882681102
LV 556	-9.468082327946103e-4	-0.011048075383195223	-0.010101267150400613	-0.034834862889469735	2.096197408986165	0.13104944850157607	0.2709804589454253
557,SVM Dendritic cells resting	-0.013962818507274682	0.0017764447049259321	0.015739263212200615	0.03660065003277092	1.8559409137955922	0.16438818335957503	0.3105367156896394
LV 558	-0.006851874408614652	-0.024722693499732863	-0.01787081909111821	0.02402133126712499	4.471553689953705	0.015102284581937391	0.06680046041495463
LV 559	-0.001123110034179746	-0.011628204708776672	-0.010505094674596926	-0.04336191528864528	1.3040008424776528	0.2783590375249998	0.44745988605403064
LV 560	0.0025546864207540085	-0.00908704161352568	-0.011641728034279689	-0.0026713930609934887	2.631421504583715	0.07953432315272993	0.19625094237936108
LV 561	-0.008196415554426522	-0.008585097734488541	-3.886821800620187e-4	0.01633216668275667	1.4876400490294794	0.23339675651210115	0.39378221996144247
LV 562	0.002205029887744979	0.002944315948707695	7.392860609627162e-4	0.031061206806087583	0.20973569413877852	0.8113379680995897	0.8707243032435222
LV 563	-0.006861185420309194	0.012265870422978893	0.019127055843288086	0.007980672299043036	4.345387090909664	0.016879775320835837	0.07129359496546422
LV 564	-0.0038910931240484677	0.002410748807335583	0.0063018419313840505	0.014871943390689734	0.6408923536787284	0.5300757585552934	0.6547994664506566
LV 565	0.008038232975085852	0.0221747787055408	0.014136545730454947	0.008806802317358125	4.228303070428465	0.018722267237206793	0.07635899902116985
LV 566	0.006118941332723601	-0.02008241154930737	-0.02620135288203097	-0.04295534185600237	16.446743286770587	1.609269239265704e-6	1.6069941726301032e-4
LV 567	0.012224268267323367	0.022496761135569743	0.010272492868246379	0.01620000115983978	8.29824758809658	6.108537616085433e-4	0.008866362686876945
