LV	Living.donor.control...Nephrotic.syndrome	Living.donor.control...Vasculitis	Nephrotic.syndrome...Vasculitis	AveExpr	F	P.Value	adj.P.Val
LV 358	0.004897776614020582	-0.002326721737343673	-0.007224498351364255	-2.3545095839534538e-17	1.4375697076228195	0.24173690787837268	0.3237372158425425
LV 359	-0.008141790624617293	0.018036651361241402	0.026178441985858697	-4.6162811606532367e-17	6.0734435276892125	0.003107861835757217	0.010293488697625412
LV 360	0.013964297910564867	0.002553715710038003	-0.011410582200526863	-7.185937113209283e-17	4.198577639693716	0.017379519322809765	0.03952439071800286
LV 361	-0.003174288254360472	-0.01067904635102384	-0.007504758096663367	-2.9223120699100363e-17	0.7840917300752716	0.4589576227555287	0.5405622597371204
LV 362	-0.023038507912264465	-0.024774364650063014	-0.0017358567377985506	4.066484175061145e-17	6.138894454915541	0.0029292996482414547	0.009822216458209392
LV 363	0.0068066569213316	-0.00810402176678176	-0.014910678688113362	2.415641161803864e-17	4.410795799538558	0.014265521243407823	0.034018970010007185
LV 364	-0.019149223814750795	-0.0074270959479345615	0.011722127866816232	-3.653954928806951e-17	3.448005628741206	0.03513185198530603	0.06976888915391762
LV 365	-0.017315891835338756	-0.006925695416141195	0.010390196419197561	-2.7243725706073815e-17	3.461070605879277	0.03470150873902744	0.06919270530387896
LV 366	-0.004829944240218062	-0.015741485675090046	-0.010911541434871984	1.3899084636202566e-17	1.6427216367724504	0.19795622240437738	0.2744941855531461
LV 367	0.001970623684108342	-0.005486803451719201	-0.007457427135827543	1.5806118814592246e-17	0.4556528994964675	0.6351727730676087	0.7091804604272961
LV 368	7.977789734295843e-4	6.846965787650137e-4	-1.1308239466457055e-4	-7.287387459348997e-18	0.0083938892027911	0.9916418481941605	0.995210235121823
LV 369	-0.032806689597437336	-0.04482776885887575	-0.012021079261438415	-2.296427324713159e-17	20.615155557634157	2.2278426829261302e-8	9.162003033533711e-7
LV 370	0.008091837215232194	-6.287285237515441e-4	-0.008720565738983738	-1.0427701608940941e-17	1.7789236471064278	0.1734304357695382	0.24872053143285042
LV 371	0.008867476148117453	0.022079285352928395	0.013211809204810942	-1.7172987982047185e-18	6.014677803136159	0.003277610505935259	0.010672765728900578
LV 372	0.022404872820088857	0.04047470709852938	0.01806983427844052	2.5198020133747927e-18	10.741162345678932	5.284353301963181e-5	4.0120436223366613e-4
LV 373	0.010054286168222666	0.001216894588698893	-0.008837391579523773	1.3174992471006888e-17	2.017972427524205	0.13760161208018643	0.20546564466436307
LV 374	-0.001757664225762973	0.001407108547275018	0.003164772773037991	-1.8324952790313034e-17	0.20742755309026611	0.8129752862190125	0.8473142634616319
LV 375	-0.0056179122269841356	-0.0016919707509925033	0.003925941475991632	3.407686149628101e-17	0.6206121748326112	0.5394046973735251	0.6190609724507783
LV 376	-0.02247174588280805	-0.02612485662125872	-0.003653110738450669	1.3399577206736028e-17	7.60430576015775	7.910688212932817e-4	0.003665656932471685
LV 377	-0.011230493394674062	-0.016994437251089324	-0.005763943856415263	-8.145794849037856e-17	2.7543664891041857	0.06784880731119912	0.11824924470088606
LV 378	0.006275383457250918	0.0035178400375101525	-0.002757543419740766	5.574444830587301e-17	0.74197958878748	0.4784342937826451	0.5562009987791176
LV 379	0.0023642285426277733	0.008002905340938315	0.005638676798310542	-7.2680267062689e-18	0.5896275852704134	0.5562001717567215	0.6331828944912158
LV 380	0.007630115021205255	0.02391802147952877	0.016287906458323516	-2.5585235195349894e-18	8.87499182037046	2.602993604590175e-4	0.0015024296419476621
LV 381	-0.010829575626667136	-0.008871395617506847	0.001958180009160289	5.437757913841807e-17	1.347961379439384	0.2638394027739233	0.34628921614077435
LV 382	0.01605067996057294	0.011147119120259636	-0.0049035608403133	-2.272419990893837e-17	2.3995317550996655	0.09528832634883827	0.1541796362398416
LV 383	0.020499025344138326	0.032067261396464805	0.011568236052326479	5.606486876934864e-17	13.07267270820764	7.655232941054909e-6	8.684729784851948e-5
LV 384	0.029803044949613337	0.012342844002104864	-0.017460200947508473	5.278902934819601e-17	15.399658374996488	1.1850413877702344e-6	1.8275560152019082e-5
LV 385	0.003248113916736302	0.004582377233475819	0.0013342633167395172	-1.8629884651324582e-17	0.42119826999021404	0.6572675294287658	0.7289023051080807
LV 386	0.007267562687006695	0.0257255853004228	0.018458022613416104	-6.577815858963395e-18	8.727249355351946	2.958861215759124e-4	0.0016659546464763534
LV 387	-0.0023112660779506912	-0.022864891720419354	-0.02055362564246866	3.0094354587704786e-17	7.218191658362776	0.0011136994278333997	0.0047380229968601965
LV 388	0.008943012834230872	0.02020198004893951	0.011258967214708638	-3.800515829623295e-18	2.1807070123933645	0.11760791258793328	0.18137345269420335
LV 389	-5.636923001518918e-4	0.011619453087666974	0.012183145387818867	-5.483933309937842e-19	1.875269742661009	0.1579684976009887	0.2303026693237457
LV 390	-0.016508449656347873	-0.05971719288919511	-0.043208743232847235	-7.252780113218322e-17	26.932914777912135	2.542982782573615e-10	3.585605723428797e-8
LV 391	-0.0059679293118763	5.159159476824928e-4	0.006483845259558793	-5.713116224523506e-17	0.4503343945933611	0.6385334142534672	0.7113233407089978
LV 392	-0.03372677774339042	-0.02954726812281355	0.004179509620576868	-1.707521617899269e-17	16.71051585831671	4.2522475300544333e-7	8.92971981311431e-6
LV 393	0.009642801205353413	0.011578901878212644	0.0019361006728592315	-2.8665531010393536e-17	0.45176246677148857	0.6376292756196968	0.7111187514538314
LV 394	8.70854063303117e-4	-0.002083540371497326	-0.002954394434800443	1.8285263246498834e-17	0.13746598281461284	0.8717068985355427	0.8946267695862496
LV 395	-0.009419880617714343	0.018080255125630426	0.02750013574334477	-4.5098938224780966e-17	1.538154551713218	0.21915965082063008	0.29877151292812415
LV 396	0.002505054863391298	-0.017632299516334167	-0.020137354379725466	1.791644090032296e-17	5.504557028655217	0.005211262373848728	0.015445993882848933
LV 397	0.015031065029159376	0.006455888224674891	-0.008575176804484485	1.65650603353321e-17	1.4531540553890978	0.23808970264741167	0.3192860550448306
LV 398	0.024659351746141908	0.019300597307907882	-0.005358754438234023	6.113738607633439e-17	7.053973097926677	0.0012888969058770347	0.005278594382160304
LV 399	-0.01169246733077663	-0.017085504815337226	-0.0053930374845605955	2.7916269866193727e-17	4.392046875596185	0.014516155324435173	0.034329426625048245
LV 400	-0.021250294901920784	-0.03157805321876688	-0.010327758316846096	-8.372557669488508e-18	14.837848383631902	1.8490814685614955e-6	2.6838873668679356e-5
LV 401	-0.007296399113898926	0.01628421351501963	0.023580612628918557	5.932134743742117e-17	6.610579830425248	0.0019157728702786981	0.007108525650244644
LV 402	0.005118242791194515	0.0067895014051045765	0.0016712586139100611	2.546423048859928e-17	0.6125953726206145	0.5437001627025339	0.6225429937208827
LV 403	-0.006284960041857794	-0.002026411436923783	0.004258548604934012	-5.384225431575335e-18	0.922954891725606	0.4002640218882776	0.4847369197591778
LV 404	-0.0025643141552291805	0.0113217630509004	0.013886077206129582	1.1656141391873177e-17	1.6471624223552437	0.19710341607429566	0.27400150938778844
LV 405	-0.00618271990303756	-0.002292911541316796	0.0038898083617207643	-5.7017417820889475e-18	0.9183215604067717	0.4020935406072933	0.4863557899257334
LV 406	-0.011800513731625406	-0.019249135822617232	-0.007448622090991827	-2.404169915603906e-17	4.836924581458691	0.009615837272302516	0.024599555767466606
LV 407	-6.516742523343683e-4	0.011626196422277761	0.01227787067461213	-6.427770022592634e-19	1.4645506406909	0.23545803929076559	0.31704922889493264
LV 408	-0.009489908981606572	-0.017068547124114923	-0.007578638142508354	-4.4655576979246714e-18	2.8467575365448305	0.06212688682573038	0.11008839730160841
LV 409	-0.009489578813041579	-0.013236351226223173	-0.003746772413181593	4.8610736824097295e-17	1.5684203963635126	0.21279519281599693	0.2917067434852625
LV 410	0.01356645192115318	0.010139323807031224	-0.0034271281141219564	-2.277405384811962e-17	1.7368150465693566	0.1806636247328214	0.25656834188675504
LV 411	-0.011368241347634218	-0.014680348319932975	-0.0033121069722987576	-7.329981116125214e-18	4.213077770336128	0.017146258930407693	0.03917443880627869
LV 412	-0.016497217474568678	-0.01975290346185549	-0.0032556859872868125	-1.520012724318517e-17	6.247125031156489	0.0026566067900363685	0.009136135546222633
LV 413	-0.004253832507484013	-0.001257978483602326	0.002995854023881687	-3.029183426912179e-17	0.3745290973577016	0.6884480271284961	0.7549980030842507
LV 414	-0.01626632024035076	-0.009081747944959726	0.007184572295391032	1.8277518945266794e-17	3.9020765790218404	0.022926545279530558	0.04930826115807478
LV 415	-0.01796464761662796	-0.024870380999991185	-0.0069057333833632255	1.5868073224448562e-17	5.309055513296298	0.006230964871002087	0.01752126019281783
LV 416	-0.028439597851248097	-0.04744643508319081	-0.019006837231942717	-6.211219999391734e-17	19.97112518032495	3.586407755314067e-8	1.2642087337482087e-6
LV 417	-0.01100379376781786	-4.473038715080606e-4	0.0105564898963098	-5.214964047772576e-17	2.7452886779249015	0.06843918757646307	0.11871613029520044
LV 418	0.01602741706973734	0.022822070558383145	0.006794653488645807	5.26302711729392e-17	7.168071548175534	0.001164437413305757	0.004911537294584539
LV 419	0.007770893124726837	3.7448192625691174e-4	-0.007396411198469925	-3.458217715167157e-17	0.9783845184097161	0.3790225385121824	0.4687670616429392
LV 420	0.017273461981364823	0.023175648071680932	0.005902186090316107	-8.27072010828719e-17	7.629319833771918	7.737857574735862e-4	0.0036024836916341016
LV 421	-0.0032847203485528885	-0.01716076832114055	-0.013876047972587666	-4.0037069331989267e-17	2.2585790786930366	0.10911219152239188	0.17040147631740632
LV 422	-0.020514259068065605	-0.04988327151202693	-0.029369012443961326	8.297050732476123e-18	15.679633713864508	9.505980715533947e-7	1.590237790886781e-5
LV 423	0.006275864042324454	0.008273670806409542	0.0019978067640850886	1.0736977538924836e-16	0.7530764955208329	0.47322184421278796	0.5522453316107818
LV 424	-0.014702702888055084	0.0024704172545034746	0.01717312014255856	-1.609072188486969e-17	4.8536154331742205	0.009468939644800022	0.024401679972369767
LV 425	-0.01072037340040146	0.0028843496278784363	0.013604723028279895	1.896990787729381e-17	2.5178410801806126	0.08506759285416797	0.14016980658942202
LV 426	-0.007367783267688336	4.26374802877202e-4	0.0077941580705655385	5.79273732156541e-17	1.0773496348242562	0.34390565922654237	0.433505601093994
LV 427	-0.001844580994813182	0.012836431061704501	0.014681012056517685	2.579917151688498e-17	3.038617056183108	0.0517618714601156	0.09531523718495168
LV 428	-0.0034896746883172273	0.016105860847277498	0.019595535535594726	-2.8348498678706924e-17	7.270633484504134	0.0010630155108912662	0.004617124912416946
LV 429	0.026058058054365296	0.051346690078748425	0.025288632024383133	-1.783125358677053e-18	22.391302391573948	6.114162720363831e-9	3.5498109441171187e-7
LV 430	-3.921843787411724e-4	-0.01645093458859174	-0.01605875020985057	-1.1373474396903742e-17	3.614487963956396	0.030031657063181165	0.061496360002821174
LV 431	-0.0035076301332834896	0.004753177826278271	0.008260807959561762	5.395841883423395e-18	1.5208369931853345	0.2228880472980407	0.3028882786466761
LV 432	0.0025573702835003233	0.008567495108740534	0.00601012482524021	4.9127668931335916e-17	0.6079866232492049	0.546185304452758	0.6246638418248809
LV 433	-9.013538682812157e-4	0.0037699566620646146	0.00467131053034583	-5.362734995656426e-17	0.35858721498773416	0.6994405462226961	0.7619733102889636
LV 434	-0.023497898517515287	-0.05658101634247556	-0.033083117824960276	5.110464383022745e-17	30.760212370339058	1.986225707699941e-11	4.586457886051006e-9
LV 435	0.0027866814631148716	-0.0024704211720704044	-0.005257102635185276	-4.7793471034703644e-17	0.9296898996586989	0.3976197249719976	0.48271914950474987
LV 436	-0.02177932964259459	-0.031122794057250804	-0.009343464414656218	7.590189637521735e-17	11.979339006666454	1.8789180145680978e-5	1.766182933694012e-4
LV 437	0.01618752394619778	0.03271668465806281	0.016529160711865026	1.59939181194692e-17	10.088274319251608	9.185085547947721e-5	6.125459078259731e-4
LV 438	-0.003072178878930576	-0.019299699741813434	-0.016227520862882858	-6.154444590984346e-17	4.072804708333405	0.019543283381542577	0.043249373761395794
LV 439	-0.013125009111489134	-0.012682175120678206	4.428339908109282e-4	-3.396360109076243e-18	3.073290726622022	0.050085361848595356	0.09274718976465969
LV 440	-0.015110871126683592	-0.009684526169522586	0.0054263449571610054	2.825701912040346e-17	5.294616114967925	0.006313892541158761	0.017544166763575612
LV 441	0.020728597711522155	0.0337436136170937	0.013015015905571546	-7.49454751730605e-18	12.159570992806026	1.6188469472561705e-5	1.5795577451045974e-4
LV 442	-0.0034805085489418215	-0.0034593326170284863	2.1175931913334925e-5	2.3593981741061784e-17	0.10443289093348287	0.9009205234695015	0.9195538331586328
443,DMAP_NKA2	0.006336294469961803	0.006235616069286638	-1.0067840067516502e-4	1.6794727268744766e-17	0.36805962584794694	0.6928876197035019	0.7572980902464467
LV 444	-0.02067680902584871	-0.019683301636282246	9.935073895664627e-4	9.080967624689303e-17	6.273993909524396	0.0025930047865760234	0.008979984997721176
LV 445	-9.745597982860052e-4	-0.005329336466329682	-0.004354776668043676	5.79477020063882e-17	0.33377421966586285	0.716906480549387	0.7741648756042067
LV 446	0.004063304573412997	-4.5453332966294627e-4	-0.004517837903075943	4.500503857234249e-17	0.22808502131995728	0.7964155716345716	0.8326929758509769
447,KEGG_LYSOSOME	-0.004969808051910524	-0.08353388872733238	-0.07856408067542185	-3.974278588517177e-17	10.894269806611801	4.645375687284783e-5	3.5820201588672505e-4
LV 448	-0.0016859471807484207	-0.015409675243238719	-0.013723728062490297	5.171160343928854e-17	2.5070711968819124	0.08594997546478697	0.14138770963957456
449,REACTOME_ELONGATION_ARREST_AND_RECOVERY	-0.02373421969782015	-0.02046401100790788	0.0032702086899122707	6.653806814802781e-18	5.477921040464091	0.005339529827355369	0.01563832623026632
LV 450	0.012813671459008923	-0.00951051832765152	-0.022324189786660443	2.894916604301697e-17	4.178190792383816	0.017712950234471836	0.04000613702842953
451,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	-0.0036732551102188517	0.003977360096205124	0.0076506152064239755	5.271255437352962e-17	1.0687050669289846	0.3468365686134905	0.43608623340320396
LV 452	-0.0018502047712806724	-0.015679627014064702	-0.01382942224278403	-5.538143418562117e-18	3.710217489708319	0.0274468383538498	0.05703164095842053
LV 453	0.02561218356168017	0.02816278121687846	0.0025505976551982914	5.31026735480936e-17	6.6003667334502545	0.0019334046504913217	0.007147080112490391
LV 454	0.01639166656028696	0.02886258865790605	0.012470922097619092	3.410977477651717e-17	7.475623338875788	8.86391445488935e-4	0.003976674348625358
LV 455	-0.01684654683706344	-0.014283314293811899	0.002563232543251542	-1.2250516511432195e-17	4.484282885025035	0.01332485455533191	0.032313590776689424
LV 456	0.010818189635299178	0.019264813473957056	0.008446623838657878	-3.106045616640169e-17	5.661033539295287	0.004518521640801431	0.013680309384880407
LV 457	-0.011792391955904476	-0.0033352739047640906	0.008457118051140387	-6.900366005277833e-17	3.597509311794112	0.030515337318030192	0.06235742843249649
LV 458	-0.00699596321745517	-0.004909884841928984	0.0020860783755261864	-2.829816072069867e-17	0.8361445767085934	0.43599366776060244	0.5184647591321863
LV 459	0.0016536180347772528	0.013275520673797373	0.01162190263902012	-1.793967380401908e-17	1.33401570407343	0.26745963659939337	0.35057458343107734
LV 460	0.009124237970528727	0.015212364510956552	0.006088126540427826	3.524431490701093e-17	2.157403987731164	0.12027885161313705	0.1849146830874864
LV 461	0.00608365248368768	-0.006622829840340551	-0.01270648232402823	2.1916372486671268e-17	1.4765671094138133	0.23271527383488236	0.31378411922818156
LV 462	-0.023892574921468044	-0.02978524873657431	-0.005892673815106263	4.3408744480888384e-17	8.550135214788813	3.4514655446508003e-4	0.0018120194109416702
LV 463	0.003146934101381657	0.016308535425888275	0.013161601324506616	2.326388090104611e-17	4.977983084081236	0.008443847219335698	0.022586468604771787
LV 464	0.008605618591566888	-0.005295509141680754	-0.013901127733247642	-2.676430505792788e-17	3.213783814191615	0.04383854659047509	0.08304922357926856
LV 465	0.014203444160159732	0.020254557569754403	0.006051113409594669	-2.3383917570142718e-17	3.234621110791763	0.04298201787092034	0.08190240061696902
LV 466	-0.007719562734055822	-0.029261611162698424	-0.0215420484286426	-5.330983360605065e-18	10.731154761759274	5.329109634358868e-5	4.015138327566567e-4
LV 467	-0.0050412006496976915	-0.0010073626954745143	0.004033837954223177	-4.0421864299456217e-17	0.4129623738087963	0.6626637928163788	0.7340462525143346
LV 468	0.014878304514201454	0.02634152003014354	0.01146321551594209	-1.5933899784920895e-18	6.897630850895037	0.00148175094706867	0.005873446525127619
LV 469	-0.00264948388441774	-0.008316582152072479	-0.005667098267654739	5.586158086200761e-17	0.5597367937965444	0.5729070341890242	0.649206937709032
LV 470	0.03476035104136678	0.06474517668715844	0.029984825645791656	-5.688189254932879e-18	14.099920984949264	3.334585127901122e-6	4.4476155692410914e-5
LV 471	-0.0011959322746941128	0.0018311154403110852	0.003027047715005198	1.2399110291321949e-17	0.13447625378777528	0.8743108032848834	0.8960145361302865
LV 472	-0.009807279107800347	-0.004014041685969178	0.0057932374218311695	-5.26893214698335e-17	2.187198498204944	0.1168746752055198	0.18052473306392497
473,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	4.036183263930685e-4	-0.044674701348659446	-0.04507831967505251	3.410106243763113e-17	20.86387453214428	1.8556048009683677e-8	8.167800036831833e-7
LV 474	-0.0029970387642944494	0.007517532099687533	0.010514570863981982	-1.7662815034973672e-17	1.3671537140088406	0.2589385135435128	0.34167421506343204
LV 475	-0.016613958448230794	-0.007605073601534295	0.0090088848466965	-2.62957748333895e-17	4.95840967275836	0.008597364799763548	0.02281075015421135
LV 476	0.006644764452936276	-0.006908676638985336	-0.013553441091921612	3.781155076543197e-17	0.6901198762215304	0.5035792863008393	0.582005568593593
LV 477	0.014510742045709752	0.022709329340745085	0.008198587295035333	-9.898185012200253e-18	6.881227938789416	0.0015036168070173385	0.00592441038979504
LV 478	-0.009157486314136027	0.01227837428747287	0.0214358606016089	-9.624665973061164e-17	3.273194477251801	0.04144109652845591	0.08005652796139028
LV 479	0.014023918559916007	0.02833886306371952	0.014314944503803514	3.691466387899641e-17	6.463838368012803	0.0021856034128159875	0.007787691582849746
LV 480	-0.020039839415155743	-0.014507477570281906	0.005532361844873838	2.778703683938407e-17	4.9210780684474456	0.00889808287933632	0.0234197541384132
LV 481	-0.01550708815583957	-0.05181451845101778	-0.03630743029517822	2.100641709190665e-18	18.362222119948186	1.1990107796258632e-7	3.586132240880991e-6
LV 482	-0.01234036075737948	-0.015064412719993427	-0.0027240519626139472	-3.887929629779939e-17	1.741843317257409	0.17978400183475846	0.2556870458370412
LV 483	0.003891458484773124	0.008618564298494582	0.004727105813721458	-1.5420839828298292e-18	2.3499134482914146	0.09993889941314295	0.15986984395587048
LV 484	0.0030342839633733577	-0.02619601741329228	-0.02923030137666564	5.93857219414125e-17	12.58815629736744	1.1376695654923071e-5	1.1902599765007615e-4
LV 485	-0.005173037338129455	-0.005516061669471171	-3.4302433134171637e-4	2.055531154514036e-17	0.2830220429572474	0.7540261227971448	0.8022638050287252
LV 486	-1.3775066476779882e-4	0.015710846555604605	0.015848597220372403	3.0180025920084225e-17	4.545987309850517	0.012583875180581391	0.030819565268570305
LV 487	0.015465362423010684	0.018581541384798214	0.003116178961787532	-2.1665892743697496e-17	5.411122833260827	0.005675516793271327	0.016284113589996513
LV 488	-0.017031148988618176	-0.02628790833783449	-0.009256759349216312	4.804564484357193e-17	5.068955548880339	0.007766115501300681	0.020943049179737085
LV 489	-0.015255787616210888	-0.029196350939239422	-0.013940563323028534	7.278675120462953e-18	13.480497177603239	5.496010372660264e-6	6.696990417056396e-5
LV 490	-0.006812526724636161	0.010103192059029962	0.01691571878366612	-1.736272336223215e-17	2.640994933686207	0.07560906363767032	0.12844431292664477
LV 491	-0.0011343744790869134	-0.007298900603040401	-0.006164526123953488	7.527073582480615e-17	0.34024337383206477	0.7123105024121866	0.7708886687289782
LV 492	-0.004749615281519837	0.026610207629345455	0.031359822910865295	-1.2500754244992465e-17	10.4486436678138	6.765139831668058e-5	4.838545662214763e-4
LV 493	0.005881594895526636	0.018789065797121307	0.012907470901594673	-1.4910683984637702e-17	3.0258950198581838	0.052391217629734727	0.09612743654640017
LV 494	-0.02233471393407249	-0.01735455099247981	0.004980162941592679	-7.109268531012093e-18	9.59763848723613	1.3964928660016316e-4	8.723661131288675e-4
LV 495	-0.006856335300367842	-0.015479189476260723	-0.008622854175892883	-4.231582996951683e-17	1.589630443898146	0.20844737775716715	0.2869422062012887
LV 496	-0.014747646894153331	-0.007073523881278196	0.007674123012875135	-5.308718494562952e-18	1.7275000122077317	0.18230474115837506	0.25778621708211485
LV 497	-0.004206346656228384	-3.498520830946274e-4	0.003856494573133757	5.0802858091591424e-17	0.3007307952684835	0.7408570090371189	0.7930866246416881
LV 498	-0.0029337506892355694	-0.01095815149727723	-0.00802440080804166	1.1221492485224971e-17	1.375543047055862	0.25682542900507704	0.33933962306293314
LV 499	-1.8990971643728595e-4	0.004786942555379846	0.004976852271817132	-1.4234025664488264e-17	0.5411478905396394	0.5835535501828213	0.6590015492339184
LV 500	-0.014284039869452148	-0.017518131977138342	-0.003234092107686194	2.7754607577974907e-17	2.460944998551276	0.0898357297906115	0.14655845504683232
501,SVM NK cells activated	-0.016291804313640513	-0.02349639278442844	-0.007204588470787928	-1.935591289182827e-17	4.4675139223910145	0.013533793006275576	0.03265978899069436
LV 502	-0.001394395565545453	4.362879637565938e-4	0.0018306835293020467	6.616537365123592e-18	0.045751138880751614	0.955297030936278	0.965074892051286
LV 503	-0.029528801194578465	-0.03671345717207854	-0.0071846559775000695	1.3475084143748413e-18	15.61787395023265	9.978929558484856e-7	1.6146235203646806e-5
LV 504	-0.010254894877147735	-0.019646597220384754	-0.00939170234323702	-4.703888568340681e-17	4.018525861965463	0.020559946625807207	0.044599268834443324
LV 505	-0.014196403871396712	-0.032442418770282415	-0.018246014898885707	-5.95043065540281e-17	8.666138758473709	0.00031201822447915586	0.00172072205273161
LV 506	-0.0015482715664638744	-0.016400637930257533	-0.014852366363793659	-2.5776906650842868e-17	3.9898051574244273	0.021119503101558964	0.04571260868692696
LV 507	0.007525032929027665	0.010233991481653234	0.0027089585526255695	-7.432399499918934e-17	0.46750881236745967	0.62774591011377	0.7016820082472153
LV 508	0.011728896696855421	0.0283338961333342	0.016604999436478775	3.690837163424538e-17	7.676433174076343	7.422694004002621e-4	0.0035222110490147054
LV 509	-0.006777191353703488	0.004569343747117098	0.011346535100820586	-7.675570558604969e-18	0.8726568270863837	0.4205863039505615	0.5050105620428276
LV 510	-0.016246326691973654	-0.006053249976868827	0.010193076715104827	-5.203202390276416e-17	4.049165858036359	0.019979607875383484	0.043644608906987514
LV 511	-0.003066403419875712	-0.02212670865233747	-0.019060305232461758	-5.377642775528102e-17	6.844836493024908	0.0015533079882074042	0.006083789620479
LV 512	3.719669657509862e-4	-0.008592351427913867	-0.008964318393664853	7.487577646197214e-17	1.184727232102541	0.3095314597614925	0.3957351694100947
LV 513	-0.008117542819484378	0.0030780024329207533	0.011195545252405133	-5.1614315655061044e-17	1.7958020297510018	0.17061451052625942	0.24511866359449497
LV 514	0.008582889092534067	-0.010752491735541726	-0.01933538082807579	-7.151862187788309e-18	3.6349740087093974	0.02945842821618915	0.06044795977001807
LV 515	-0.006396272724202094	0.0014853761380444882	0.007881648862246581	5.950333851637409e-17	0.7527954501665454	0.4733531413806701	0.5522453316107818
516,PID_TCR_PATHWAY	-0.06948343262334776	-0.15646858641871964	-0.08698515379537189	1.4946501377835883e-18	31.97195800527477	9.066333252324199e-12	2.9828236400146613e-9
517,REACTOME_SIGNALING_BY_EGFR_IN_CANCER	-0.016259542362285676	-0.020091555661811013	-0.0038320132995253377	3.028408996788975e-17	4.085837124312199	0.019306889919313116	0.04291321635852637
518,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.001574026226117641	0.005672964760605881	0.007246990986723522	-1.9194250603609447e-17	0.9524349725815388	0.3888201971906854	0.4747501344956257
LV 519	-0.006756812946213702	0.005930072775181466	0.012686885721395168	-3.5505201054765256e-17	1.3983990143775578	0.2511570865048618	0.3332245543044404
LV 520	-0.0016198159421703879	0.015291429201259608	0.016911245143429995	-6.08421345918629e-17	3.7383541608680635	0.02673102176686961	0.0558972849235176
LV 521	0.01235634845542383	0.008934531070761103	-0.0034218173846627285	2.5899847432901493e-18	2.9436381438396455	0.056652684729857884	0.10185100150887018
LV 522	0.028388675576382135	0.05344734334010083	0.025058667763718696	-7.833989920682872e-17	19.009733559149687	7.354395475553754e-8	2.419596111457185e-6
LV 523	-0.0076797108595952415	0.004960072921132037	0.01263978378072728	1.2632891384764136e-17	2.328128575720984	0.10205306212864561	0.1627243494684543
524,IRIS_Neutrophil-Resting	0.02022939125130272	-0.04600138946102064	-0.06623078071232336	-1.5972621291081093e-17	16.511338773755764	4.962978887456539e-7	9.996857473305314e-6
LV 525	-0.0061162078270479	-0.006790791716713777	-6.745838896658769e-4	-2.407170832331321e-17	0.43242409767206835	0.6499841399780313	0.7232630734592074
LV 526	-0.014245078043216158	-0.006697436005627666	0.0075476420375884925	6.463684219556216e-17	1.921515376789324	0.15105243485497238	0.2218582636932407
LV 527	-2.0724590734170876e-4	-9.18740546748113e-4	-7.114946394064041e-4	-4.2142551229449954e-17	0.009603144207778313	0.9904436123472492	0.995210235121823
LV 528	0.005812641660597919	0.001255705774163147	-0.004556935886434773	-6.890104806145381e-17	0.8382937638281148	0.4350710518427758	0.5179917106982144
LV 529	-0.016007568312229145	-0.029529462206557347	-0.013521893894328205	5.2979732766034976e-17	5.767427128437954	0.004101704419854247	0.012852007182209975
LV 530	0.0024359600655151355	-2.112850295894256e-4	-0.002647245095104561	-3.597421529813064e-17	0.16792586379228044	0.8456232917233142	0.872131858861976
LV 531	-0.0038040833523123544	0.009624656482007775	0.013428739834320129	7.869178089405951e-18	3.024758297869994	0.05244782761636773	0.09612743654640017
LV 532	-0.005416799136689238	-0.010399947356119706	-0.00498314821943047	3.496794015679253e-18	2.07131817476989	0.13069252799908881	0.1984515771309241
LV 533	-0.0071758831922117475	0.0026746728264132745	0.009850556018625022	6.676942914733498e-17	1.6616716501032025	0.19434303801720518	0.27092737079517165
LV 534	-0.013685143745228926	0.0074527263771096055	0.02113787012233853	1.0377363650932685e-18	6.154537564455983	0.0028881901237812315	0.00979602629612397
LV 535	3.588093714219486e-5	-0.010609928829210708	-0.010645809766352904	4.391018798566293e-17	1.4042858403308762	0.2497178600319685	0.3321718704198826
LV 536	-0.008077653011900957	-0.020637828538450045	-0.012560175526549089	-1.3738390385637748e-17	4.389670022687298	0.01454824728590735	0.034329426625048245
LV 537	0.004475487349824185	-0.041723519928279794	-0.04619900727810398	-5.2235311810105195e-17	16.614879480318734	4.5795845101983306e-7	9.416770649095317e-6
538,PID_P73PATHWAY	-0.01776646962242295	-0.02496666887498046	-0.007200199252557512	4.233035053432691e-17	7.335117785383774	0.0010038954507386787	0.004443250268516035
LV 539	-0.006908549530074259	-0.006632045780151514	2.765037499227452e-4	-1.3395221037293006e-17	0.9126509283924784	0.4043442311022385	0.4878823424179821
LV 540	-0.02380424429422648	-0.03575101378799066	-0.011946769493764178	-1.873733683091913e-17	10.567373344112564	6.118931823375762e-5	4.444775569412457e-4
541,REACTOME_G1_PHASE	-0.014075916400737331	-0.029488029552330264	-0.01541211315159293	3.9071935790946366e-17	8.58664541422412	3.343509060479715e-4	0.0017854042740091025
LV 542	0.02216239484760155	0.014953260853509476	-0.007209133994092075	-1.5839032094828415e-17	1.7154264213900352	0.18445445161198012	0.2604528522761436
LV 543	-0.004801893376608154	-0.021857225420756937	-0.017055332044148785	-5.3919697328073744e-18	2.9705336381909926	0.05522184020502064	0.09964160197871183
