LV	G3...G4	G3...SHH	G3...WNT	G4...SHH	G4...WNT	SHH...G4	SHH...WNT	AveExpr	F	P.Value	adj.P.Val
LV 489	-0.007438394015792769	0.018072876969382985	0.015029085722423013	0.025511270985175753	0.022467479738215782	-0.025511270985175753	-0.0030437912469599704	1.9440130536691994e-5	3.8025183251257175	0.013766650739573536	0.022721880066821205
LV 490	-0.04641732202137237	-0.02475401874580199	-0.02904390525642941	0.021663303275570384	0.017373416764942962	-0.021663303275570384	-0.004289886510627421	0.0010924521710859389	12.84144474454034	8.577413347672173e-7	6.014224871511179e-6
LV 491	0.03005566241931422	0.008528386797849867	0.03671169790321195	-0.021527275621464354	0.00665603548389773	0.021527275621464354	0.028183311105362083	-2.1095506197118795e-4	8.832321455079127	4.732959255882749e-5	1.941106318826786e-4
LV 492	-0.004058314299876995	0.027712312708518958	0.015069763233902092	0.03177062700839595	0.019128077533779087	-0.03177062700839595	-0.012642549474616866	6.206633914232509e-4	4.10756786609803	0.009564959573198452	0.01644706463196319
LV 493	-0.03660914161696779	4.846926094924722e-5	-0.00295728593968924	0.03665761087791704	0.03365185567727855	-0.03665761087791704	-0.0030057552006384873	5.086051197052264e-4	7.8164558632259205	1.402578163338913e-4	4.713753044698262e-4
LV 494	-0.004247968366110028	8.311839117672365e-4	-0.039396998052222805	0.005079152277877265	-0.035149029686112776	-0.005079152277877265	-0.04022818196399004	4.930284611067841e-4	3.8139408726534434	0.013579696173458911	0.02245085447772855
LV 495	0.028165894562279466	-0.02612829878209772	-0.020845757504297575	-0.054294193344377184	-0.04901165206657704	0.054294193344377184	0.005282541277800146	-5.1356310607118904e-5	14.411873838032497	1.9902890616304517e-7	1.7697435169632934e-6
LV 496	-0.008883602965771602	-0.02217411555658934	-0.03897119333941301	-0.013290512590817736	-0.03008759037364141	0.013290512590817736	-0.016797077782823674	9.46348287138138e-4	3.9957724090298568	0.010927785055690434	0.018468705222545304
LV 497	0.032695262567598214	-0.014206072976480263	-0.009388261372902934	-0.04690133554407848	-0.04208352394050115	0.04690133554407848	0.004817811603577329	-4.3305481770011903e-4	15.51320523505279	7.388334858453675e-8	8.013501654168986e-7
LV 498	0.025272808452977236	0.05845796209125238	0.03547612974407155	0.03318515363827515	0.010203321291094311	-0.03318515363827515	-0.022981832347180833	-0.001867378014679159	13.142061483283445	6.455852517810996e-7	4.827216996272313e-6
LV 499	0.011861482658297957	0.007438009268869356	-0.022109904856941837	-0.004423473389428601	-0.033971387515239794	0.004423473389428601	-0.029547914125811193	0.0011113831253351132	5.103690425287306	0.0029604992020054637	0.006243616906793574
LV 500	0.0169023248717979	0.004329138174104953	0.0012991284850377774	-0.012573186697692945	-0.015603196386760122	0.012573186697692945	-0.003030009689067176	4.7506844950567025e-4	1.3081354674030536	0.2785375474572596	0.31599604521875313
501,SVM NK cells activated	-0.011806405089310109	-0.0037232542900939806	-0.015932422748438264	0.008083150799216128	-0.004126017659128156	-0.008083150799216128	-0.012209168458344284	1.0163607938764212e-4	1.387007501215019	0.25381519932646324	0.29062134772067194
LV 502	-0.0033137904139471505	0.03310877892873415	8.668348025555974e-4	0.036422569342681295	0.004180625216502748	-0.036422569342681295	-0.03224194412617855	0.0011864830276607473	6.643196235869462	5.106875101160806e-4	0.0014056450658033407
LV 503	-0.001130691096684659	0.038250809181221354	0.006671913779432813	0.03938150027790601	0.007802604876117472	-0.03938150027790601	-0.031578895401788536	0.0017902581630920974	5.073577324718397	0.0030661312371065143	0.0064115922267460376
LV 504	0.03226603553888548	0.004232842194145989	-0.033971438657613595	-0.028033193344739495	-0.06623747419649909	0.028033193344739495	-0.03820428085175959	-0.001875577837957594	19.004859119283747	3.7719995963236475e-9	7.44592720314288e-8
LV 505	0.004561480201194318	0.020047420128696414	-0.02573995468179942	0.015485939927502098	-0.03030143488299374	-0.015485939927502098	-0.045787374810495836	-3.15745166742233e-4	4.650082113039514	0.005033554724171367	0.009646832063606095
LV 506	-0.0030503897958162767	-0.015349026779641584	0.0059402312979723966	-0.012298636983825308	0.008990621093788674	0.012298636983825308	0.02128925807761398	0.002020070472207023	0.8798181338126664	0.45579988141384997	0.48373600317792464
LV 507	0.00429903936551825	-0.0085489240294410445	0.021547245875228528	-0.012847963394959295	0.017248206509710276	0.012847963394959295	0.030096169904669574	0.0017925534227272407	0.6123300646928468	0.609229865923332	0.6322921952327325
LV 508	-2.711534811289085e-4	0.013611745514306266	0.0027593855730908565	0.013882898995435175	0.0030305390542197646	-0.013882898995435175	-0.01085235994121541	-8.428249494469671e-4	0.9444592300282718	0.42388268204677715	0.45723738489635957
LV 509	-0.003624233922507262	0.017435108444737075	-0.06365617713466727	0.021059342367244337	-0.06003194321216	-0.021059342367244337	-0.08109128557940434	-4.11677497455327e-4	5.226178269931157	0.0025677172145728787	0.005619372263377897
LV 510	-0.008838312999829505	0.005742901452101318	0.0406063208730142	0.014581214451930823	0.0494446338728437	-0.014581214451930823	0.03486341942091288	0.002919651008064155	4.362134941206222	0.007070493329016661	0.012875603165570931
LV 511	0.004410762901435564	-0.026025990206617364	0.019838882099105067	-0.030436753108052928	0.015428119197669503	0.030436753108052928	0.045864872305722434	-7.376025116702134e-4	4.211323582309048	0.008454952379365036	0.014901853568630875
LV 512	0.006855380557405866	-0.014375261691713848	0.01597546354578288	-0.021230642249119715	0.009120082988377014	0.021230642249119715	0.030350725237496726	2.0035605433757234e-4	2.4975431077853045	0.06660149411428118	0.09054500646115086
LV 513	0.0189438805697996	-0.02386356428296104	-0.006217329738946987	-0.04280744485276064	-0.025161210308746587	0.04280744485276064	0.017646234544014053	-1.1906594786152039e-4	12.040881947775933	1.8478391975330998e-6	1.1328057689224654e-5
LV 514	0.01421691027000549	0.002132014131713926	0.03241546227381677	-0.012084896138291563	0.01819855200381128	0.012084896138291563	0.030283448142102844	1.220228967043907e-4	3.3252345362996114	0.024433507294650245	0.037529549431676947
LV 515	0.02916165985657279	-0.004995163401785085	0.02550895963344916	-0.03415682325835787	-0.0036527002231236325	0.03415682325835787	0.03050412303523424	-1.1093671038319812e-5	12.912185722139993	8.021065804093768e-7	5.821170550470992e-6
516,PID_TCR_PATHWAY	-0.022248318700495998	-0.055595384564845696	-0.03153188008376336	-0.0333470658643497	-0.009283561383267368	0.0333470658643497	0.024063504481082333	-0.0019798191696089188	1.6666578082148813	0.18192645629048404	0.2173866977708326
517,REACTOME_SIGNALING_BY_EGFR_IN_CANCER	-0.0015608648298857152	-0.026241165484248864	-0.01927408938002047	-0.02468030065436315	-0.017713224550134757	0.02468030065436315	0.006967076104228394	-5.673785190123755e-4	3.2463984590938764	0.026872948150887463	0.04068036782964099
518,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.007309507598232931	0.0153637578003922	0.005377096773738887	0.02267326539862513	0.012686604371971819	-0.02267326539862513	-0.009986661026653312	7.800728302250855e-5	2.1497760945597166	0.10156872752658304	0.13070186971152212
LV 519	-0.02921600517924005	0.00460565864965325	0.03909730426222164	0.0338216638288933	0.06831330944146169	-0.0338216638288933	0.034491645612568386	0.0025737583940531757	20.273904752641826	1.3553757834075471e-9	3.11106022842616e-8
LV 520	0.022427757933547263	0.03265827985791365	0.005363304150559968	0.010230521924366385	-0.017064453782987297	-0.010230521924366385	-0.02729497570735368	-0.001396771151230406	5.644700386313841	0.0015839160909680646	0.0037310863527099756
LV 521	0.01255313009057155	0.03958255112542257	0.04307280468985989	0.027029421034851023	0.03051967459928834	-0.027029421034851023	0.0034902535644373185	-0.002020741054981913	4.134798837891914	0.009260021800092487	0.01603445880121278
LV 522	-0.03769552495975186	-0.03469660664120521	-0.03140108342726006	0.002998918318546655	0.006294441532491806	-0.002998918318546655	0.0032955232139451514	-0.0030463873545342034	6.550972871485449	5.662670706229286e-4	0.0015312482156296726
LV 523	-0.010381347460535668	-0.016057825648305296	0.009017326105352741	-0.005676478187769631	0.019398673565888407	0.005676478187769631	0.02507515175365804	2.2351052394802202e-4	0.7983841540447606	0.4988538579123909	0.527161410877441
524,IRIS_Neutrophil-Resting	0.0058870662622571065	-0.011830624983846247	0.02143712632904743	-0.017717691246103354	0.015550060066790324	0.017717691246103354	0.03326775131289368	-0.0019112111868961694	0.9295923554851389	0.43104893500824515	0.4620562899441369
LV 525	0.015051725508683124	0.002387309464471566	-0.0060093987628523325	-0.012664416044211558	-0.021061124271535454	0.012664416044211558	-0.008396708227323899	-1.4318557958965523e-4	2.4787225354413542	0.06814104451186037	0.09240834148091932
LV 526	-0.02037535757035132	-0.02641591015110244	-0.03925236603368405	-0.00604055258075112	-0.018877008463332734	0.00604055258075112	-0.012836455882581612	6.664942267586573e-5	7.268615352269569	2.5514430823291685e-4	7.969222538793954e-4
LV 527	0.0036676202687469543	0.013683457919392211	0.025660921521020046	0.010015837650645258	0.02199330125227309	-0.010015837650645258	0.011977463601627835	-1.704535556917917e-5	2.007679298426395	0.12063704691821979	0.15206738864403951
LV 528	-0.012696412213166062	0.005870907250241653	0.020424194272979795	0.018567319463407714	0.03312060648614586	-0.018567319463407714	0.014553287022738143	-0.0011217372858077306	3.7006714442805393	0.015553549367088887	0.02534257020265221
LV 529	0.01900463597400496	-0.0013091314672766183	0.010091681459459623	-0.020313767441281577	-0.008912954514545334	0.020313767441281577	0.011400812926736241	4.190621032293322e-4	3.029362700318983	0.03493849854778206	0.050861796558496895
LV 530	-6.138233696464856e-4	-0.0336646056196362	-0.02124867042234995	-0.03305078224998971	-0.020634847052703464	0.03305078224998971	0.012415935197286246	0.0010290811512635384	4.016151745636642	0.010665401602303129	0.018103312451769254
LV 531	0.01932075116573688	-0.010652870424236665	0.022279974288049932	-0.029973621589973548	0.002959223122313049	0.029973621589973548	0.032932844712286594	-0.001891762972962174	4.585906573442609	0.005428542034859246	0.010244686402306072
LV 532	0.012535237099821687	0.021425203831360123	-0.0061007096502418805	0.00888996673153844	-0.018635946750063567	-0.00888996673153844	-0.027525913481602007	-6.0101399453822754e-5	3.875003611778615	0.012623116110771791	0.021010144353004648
LV 533	0.01641542994555769	-0.03515388989003319	-0.04265304293561983	-0.05156931983559088	-0.05906847288117752	0.05156931983559088	-0.00749915304558664	-0.003731503645455211	20.15768537147053	1.4867873689300275e-9	3.335134393486221e-8
LV 534	-0.0037222574124169874	8.40634707815131e-4	0.015936353875136096	0.004562892120232118	0.01965861128755308	-0.004562892120232118	0.015095719167320963	0.001700302464743495	0.9991372473367077	0.39840681687788404	0.4325935404383625
LV 535	-0.00890897681776983	-0.020667124542299277	-0.012369199014413768	-0.011758147724529445	-0.003460222196643938	0.011758147724529445	0.008297925527885507	8.102761799272836e-4	1.6770029981099386	0.17968436424515002	0.21522872270626586
LV 536	-0.01791216111884983	-0.006672570945335754	0.026114697358933514	0.011239590173514077	0.04402685847778334	-0.011239590173514077	0.032787268304269264	7.292575963962902e-4	9.642390267780357	2.0327490820878685e-5	9.203318091838194e-5
LV 537	-0.02295845676422202	-0.02187185292350119	-0.10711637114045841	0.0010866038407208334	-0.08415791437623639	-0.0010866038407208334	-0.08524451821695722	-8.372491002616178e-4	37.20327627497574	1.467668511981107e-14	3.6214720533133813e-12
538,PID_P73PATHWAY	0.014104845426503369	0.005572835481591124	3.2603367167761445e-4	-0.008532009944912244	-0.013778811754825754	0.008532009944912244	-0.005246801809913509	-6.218045222908863e-4	0.8230809516301734	0.4854579736056145	0.5135552196663896
LV 539	-0.003790442815635489	-0.011685348881109288	-0.0239433182432442	-0.0078949060654738	-0.020152875427608713	0.0078949060654738	-0.012257969362134913	-1.393055524868768e-4	3.367735979408137	0.02321256773679862	0.03602327728965446
LV 540	-0.0018663040583694265	-0.042021237541909326	-0.0047985722800747465	-0.0401549334835399	-0.00293226822170532	0.0401549334835399	0.03722266526183458	2.0201541135632427e-4	11.211763260096738	4.161362815706021e-6	2.269207237072841e-5
541,REACTOME_G1_PHASE	0.019005137135794332	-0.01542305734312801	-0.03653110002212706	-0.03442819447892234	-0.05553623715792139	0.03442819447892234	-0.021108042678999052	9.176904990918777e-4	11.499418336486329	3.1336292419962044e-6	1.767366892485859e-5
LV 542	0.019575491275188258	0.021148288461939425	0.03319345834587431	0.0015727971867511665	0.013617967070686052	-0.0015727971867511665	0.012045169883934885	1.8568839164911932e-5	1.6412692531034505	0.18754425456367063	0.22301949307752159
LV 543	-0.03168540744228073	-0.009715397510669861	0.08154690531275832	0.02197000993161087	0.11323231275503905	-0.02197000993161087	0.09126230282342818	0.0032819104931561044	27.00184702016597	9.240019421047241e-12	5.364646569749192e-10
LV 544	-0.005933873617777616	-0.028723734211843353	0.0027001715394946325	-0.022789860594065736	0.008634045157272247	0.022789860594065736	0.03142390575133799	8.84164108879722e-4	2.9788942680573025	0.037140623788313516	0.05375043354701678
LV 545	0.0013502763184524281	0.003675420095231947	-0.005740481363620431	0.0023251437767795187	-0.007090757682072859	-0.0023251437767795187	-0.009415901458852377	7.59491432544279e-4	0.20601483805153933	0.8919136168937776	0.8992019814853509
LV 546	-0.016677998284760808	-0.0021856779737463895	0.02561863067575692	0.014492320311014419	0.042296628960517724	-0.014492320311014419	0.027804308649503305	-0.004244224551624693	3.208180176321501	0.028142748508270077	0.04240746988956117
LV 547	-0.020456110566039284	-0.015354441447044297	-0.034541432598744065	0.00510166911899499	-0.014085322032704782	-0.00510166911899499	-0.01918699115169977	8.222889402286441e-4	3.324697558573231	0.024449341727019527	0.037529549431676947
LV 548	0.03128942311194251	-0.01279012733129774	-0.004824962483079761	-0.044079550443240245	-0.036114385595022266	0.044079550443240245	0.007965164848217979	7.842235059322903e-6	9.891750445187334	1.572884139588986e-5	7.392555456068235e-5
LV 549	0.002036684621527891	0.025335602075945915	0.021256864416721064	0.023298917454418026	0.019220179795193172	-0.023298917454418026	-0.0040787376592248525	7.397873989637059e-4	3.562000457595532	0.018371507885757823	0.029388457509307894
LV 550	0.007024305915683406	-0.023803217950735173	-0.008362807245130933	-0.03082752386641858	-0.015387113160814338	0.03082752386641858	0.015440410705604242	-2.2002264617753853e-4	5.125367497840923	0.0028867650944166064	0.006167179974435477
LV 551	-0.019718245656103254	-0.010443364413492334	-0.03931814930465738	0.00927488124261092	-0.01959990364855413	-0.00927488124261092	-0.02887478489116505	-0.0016739710916201043	4.702430260248889	0.00473312893402856	0.009177992648106462
LV 552	-3.826848344121664e-4	0.024083468280159212	0.02644281717538703	0.024466153114571378	0.026825502009799197	-0.024466153114571378	0.0023593488952278197	6.827999940848069e-4	5.779949067900663	0.001356438675933532	0.0032338284375516813
LV 553	-0.013379453758522177	0.011625524310513481	-0.02131895367420454	0.025004978069035656	-0.007939499915682366	-0.025004978069035656	-0.03294447798471802	3.6126625575050303e-4	2.895710230902534	0.04107980532484531	0.058761982399452635
LV 554	0.003636709326183875	0.04170456838786263	0.05861871376467931	0.038067859061678755	0.054982004438495435	-0.038067859061678755	0.016914145376816677	2.3884365777183345e-4	11.245014956827019	4.0266880046447505e-6	2.207967255880205e-5
LV 555	0.01224749983299796	-0.024655037624498107	-0.04368001610998988	-0.03690253745749607	-0.05592751594298784	0.03690253745749607	-0.01902497848549177	-0.0010129666572301895	14.80474929925716	1.3933306760621447e-7	1.3501426940741843e-6
LV 556	0.02385064629441948	0.014359482316256743	0.002913400120430303	-0.009491163978162739	-0.020937246173989177	0.009491163978162739	-0.01144608219582644	-7.547770999785766e-4	2.422636780421598	0.07294301220943947	0.09814863339639086
557,SVM Dendritic cells resting	0.006633570427837195	0.008257789529581758	-0.016854567490034108	0.0016242191017445638	-0.023488137917871302	-0.0016242191017445638	-0.025112357019615866	-0.0014135699956346023	1.1434605494128856	0.3375530983290057	0.3730850034162695
LV 558	-0.016227144306663756	0.002429106648467797	-0.019273937080561437	0.018656250955131556	-0.003046792773897678	-0.018656250955131556	-0.02170304372902923	0.0011091583679329671	1.4676598285023708	0.23068780348729157	0.26705740800682476
LV 559	0.013518503290296654	-0.009519660909307103	-0.01584811194437169	-0.023038164199603757	-0.029366615234668342	0.023038164199603757	-0.0063284510350645855	-0.0012197244151838094	7.268831839588955	2.550835415507076e-4	7.969222538793954e-4
LV 560	0.0014639935003905487	-0.02431795257155383	-0.036210979650923715	-0.025781946071944378	-0.03767497315131427	0.025781946071944378	-0.011893027079369886	4.7584783475498605e-4	5.254294673558775	0.0024853259219083206	0.0054632888305646155
LV 561	0.01908059889298927	0.01737303143752546	0.03057491975544524	-0.0017075674554638102	0.011494320862455968	0.0017075674554638102	0.013201888317919777	0.002131926853157323	2.7257646857584925	0.05048403110663527	0.07017991366513945
LV 562	0.023330589003456297	0.014028810552779821	-0.0030581123952223947	-0.009301778450676475	-0.02638870139867869	0.009301778450676475	-0.017086922948002216	-3.166314754847264e-4	3.197989545006421	0.028491456531731168	0.04267233322734243
LV 563	-0.006728689216716104	-0.019172370146722347	-8.008687798168011e-4	-0.012443680930006244	0.005927820436899303	0.012443680930006244	0.018371501366905546	-0.0011833520977717715	2.174414584367827	0.09858027466968124	0.12752127273784453
LV 564	-0.00786279889509229	0.017761625109817825	-0.016665384128924925	0.025624424004910114	-0.008802585233832634	-0.025624424004910114	-0.03442700923874275	-0.002532576714201833	3.3407581380750906	0.023980203599711376	0.036924276057589904
LV 565	-0.005637934258331038	0.024189497870888265	-0.014785541827486866	0.029827432129219303	-0.009147607569155829	-0.029827432129219303	-0.03897503969837513	-1.5854845240994157e-4	5.026555359063817	0.003238829612864	0.00671298250194153
LV 566	0.016717603758406696	-0.03361795115523133	-0.018799203664996697	-0.050335554913638024	-0.03551680742340339	0.050335554913638024	0.01481874749023463	0.0010017501154219813	17.13807643130663	1.795371096897658e-8	2.693358154374346e-7
LV 567	0.010496849252495253	0.02100506987651208	-0.004521193449398331	0.010508220624016826	-0.015018042701893584	-0.010508220624016826	-0.02552626332591041	-3.570385992269211e-5	1.4718010315417789	0.22955607965307911	0.2665551183736342
LV 568	-0.01161582536776987	0.0035807500402286925	-0.037110664509820104	0.015196575407998562	-0.025494839142050238	-0.015196575407998562	-0.0406914145500488	1.4048562303476043e-4	4.981413098740607	0.00341396785368611	0.006976369092315095
LV 569	0.02430714704210328	0.01396450720722054	-0.01000849152572621	-0.010342639834882742	-0.034315638567829494	0.010342639834882742	-0.02397299873294675	-1.2196770319131482e-4	8.12761026084987	1.0023956627123177e-4	3.571713065332338e-4
LV 570	-0.0227175842532869	-0.016050419637413455	-0.03317938707465079	0.006667164615873444	-0.010461802821363893	-0.006667164615873444	-0.01712896743723734	6.154629062630119e-4	2.326263768821387	0.08199589619099341	0.10819511970656484
LV 571	-0.0018056556693819377	0.0404910485035243	0.014831842066180895	0.042296704172906235	0.016637497735562834	-0.042296704172906235	-0.0256592064373434	-1.0003680464809448e-4	12.174402668728195	1.6240319389887459e-6	1.0081254866552781e-5
LV 572	-3.6729779644545206e-4	-0.04539019489849089	-0.06154105712583675	-0.045022897102045434	-0.06117375932939129	0.045022897102045434	-0.01615086222734586	1.7035843438865933e-4	16.63512832173043	2.765628613960331e-8	3.7912158916372873e-7
LV 573	0.0041177574024637365	0.04444561489431151	0.03704573351031143	0.04032785749184777	0.032927976107847694	-0.04032785749184777	-0.007399881384000082	-0.001358724713196164	11.145973365957673	4.441616459326792e-6	2.3955603526533027e-5
LV 574	0.01788622985414725	-0.01551610722341774	-0.06081245473425292	-0.033402337077564986	-0.07869868458840017	0.033402337077564986	-0.045296347510835173	-0.0016296620278302837	23.700534678544926	9.799566141307476e-11	3.0225536817095246e-9
LV 575	-0.004147616366080989	0.001545546011940159	0.016959441061991726	0.005693162378021148	0.021107057428072715	-0.005693162378021148	0.015413895050051567	5.713434343015181e-4	0.9644338080182	0.4144164282958047	0.447515333400393
LV 576	0.012830361050842091	0.01793088742033075	-0.008766677744508952	0.0051005263694886595	-0.02159703879535104	-0.0051005263694886595	-0.026697565164839704	-1.5967525729711235e-4	3.473705225721682	0.02043034072753052	0.032367169017773076
LV 577	0.029384217800663255	0.022705883097185464	0.006554314425878453	-0.006678334703477788	-0.0228299033747848	0.006678334703477788	-0.01615156867130701	2.1292492836438916e-4	8.747812719173387	5.1747386768961026e-5	0.00020900405753634086
LV 578	0.01391912213276502	0.010665599459489465	-0.058549137185475074	-0.003253522673275555	-0.0724682593182401	0.003253522673275555	-0.06921473664496454	-7.295627293995009e-4	10.892689932088409	5.714432005763374e-6	2.9072909225198195e-5
LV 579	0.045835517538484395	0.04190631714747983	0.05736565878364103	-0.003929200391004558	0.01153014124515663	0.003929200391004558	0.015459341636161188	-2.428292485595e-4	10.801739385322842	6.2581721533661196e-6	3.167597905319159e-5
LV 580	3.086405802383658e-4	0.016976745494980548	0.024946961597852414	0.016668104914742184	0.024638321017614047	-0.016668104914742184	0.007970216102871864	-0.002157409606540797	4.270743976627516	0.00787920847706381	0.013987012170615074
LV 581	-0.007003888294256393	0.0017639629049419825	0.011569512452803922	0.008767851199198377	0.018573400747060313	-0.008767851199198377	0.00980554954786194	-5.836825558849274e-4	2.1367562185788698	0.1031840047492661	0.13243512703189292
LV 582	0.007295044774064846	-0.02718471849361862	-0.04124005262336611	-0.03447976326768346	-0.048535097397430955	0.03447976326768346	-0.01405533412974749	-0.002414922179496817	9.175482971319562	3.301145423449614e-5	1.4123089613258638e-4
583,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	0.010514954289595835	0.023396789673059047	0.030123397170255327	0.012881835383463212	0.01960844288065949	-0.012881835383463212	0.00672660749719628	-0.0010113241134738539	2.46923025681231	0.0689309682632563	0.09332629036465565
LV 584	-0.012356366116715823	0.020660855825200844	0.007892654379330689	0.03301722194191667	0.020249020496046512	-0.03301722194191667	-0.012768201445870155	3.3220710271492006e-4	5.750687410336752	0.0014026459747871157	0.0033199318396040364
LV 585	-0.015535408277183537	-0.005991821417098629	0.003662774922053337	0.00954358686008491	0.019198183199236874	-0.00954358686008491	0.009654596339151965	-7.99542585365942e-5	2.5738504218449005	0.060707795888358666	0.08287495787248964
LV 586	0.030525421452507938	0.03269583644162564	0.03025870361384491	0.002170414989117701	-2.6671783866302496e-4	-0.002170414989117701	-0.0024371328277807257	1.0775144423282147e-4	5.427557577026911	0.002033843110393261	0.004636034988356001
LV 587	0.004753586247957017	-0.08813854639168685	-0.0732946518466934	-0.09289213263964387	-0.07804823809465042	0.09289213263964387	0.014843894544993443	-0.0026402044510463987	26.210869613325652	1.6043876915216116e-11	8.14685978322984e-10
LV 588	0.004982958737577486	0.02877230922905933	-0.031442751224116584	0.023789350491481842	-0.03642570996169407	-0.023789350491481842	-0.060215060453175914	-7.56831610098828e-4	5.219980139936419	0.002586252119495683	0.00563494667095417
LV 589	-0.00979299128428861	-0.0033499614744763088	-0.004410660241357002	0.006443029809812301	0.005382331042931607	-0.006443029809812301	-0.001060698766880694	-0.001096873044786585	0.6311197301382943	0.5973402974108608	0.6212590869805265
LV 590	0.023548732934090932	0.0255173987812779	-0.02035516162380231	0.0019686658471869695	-0.04390389455789324	-0.0019686658471869695	-0.04587256040508021	-0.0020215362738449537	12.200394524558423	1.5838070764783435e-6	9.893782180279273e-6
LV 591	0.01570171867951529	-0.014411500276674798	5.933705247439906e-4	-0.03011321895619009	-0.0151083481547713	0.03011321895619009	0.015004870801418789	-9.977750083189276e-4	5.112040216084181	0.0029318725540836725	0.006209781568413272
LV 592	0.00540070536962365	0.016163310266011945	0.01608985047334254	0.010762604896388295	0.010689145103718892	-0.010762604896388295	-7.345979266940375e-5	-2.631710842778733e-4	1.5717523162754972	0.20379712236499578	0.23993671532831282
LV 593	0.004421221037426995	-0.008487889204760858	0.026368884591233863	-0.012909110242187853	0.021947663553806868	0.012909110242187853	0.03485677379599472	-2.6542051806055717e-4	3.129826795359124	0.030938847943373846	0.04578207334349323
LV 594	0.0029035706752336557	0.019444452660446424	0.03350837793235642	0.01654088198521277	0.03060480725712277	-0.01654088198521277	0.01406392527191	-1.877841858508043e-5	5.448356729700011	0.0019855960014762575	0.0045365353089283945
LV 595	-0.004133710799150401	0.029562097771748626	0.04645672120843213	0.03369580857089903	0.050590432007582536	-0.03369580857089903	0.016894623436683506	0.0016352101949998876	6.6022223627007435	5.346569547956744e-4	0.0014577525259208029
LV 596	-0.03015625958185908	-0.0221114976304712	-0.009737908176477229	0.008044761951387877	0.020418351405381847	-0.008044761951387877	0.012373589453993972	0.005183538774441059	4.587274262465134	0.005419803063630997	0.010244686402306072
LV 597	0.0190522273990612	0.028298704723175458	0.009175770171135474	0.009246477324114261	-0.009876457227925725	-0.009246477324114261	-0.019122934552039988	0.0011091634136691213	4.177869565623254	0.008797756311507277	0.015351174751219877
LV 598	-0.005068071029702581	-0.025821516149555555	-0.09196406106976873	-0.020753445119852974	-0.08689599004006615	0.020753445119852974	-0.06614254492021318	-0.005661018054924762	12.379793438771522	1.3326668184728615e-6	8.486078386017512e-6
599,DMAP_ERY2	-0.021106345351252623	-0.01800165458679835	0.01148935474626271	0.0031046907644542753	0.032595700097515334	-0.0031046907644542753	0.029491009333061056	2.1246840784622947e-4	2.856826130858134	0.04306288068302134	0.06115548666783031
LV 600	0.008370077007407353	-0.0012547217079326729	0.019398896849686154	-0.009624798715340025	0.011028819842278803	0.009624798715340025	0.020653618557618828	0.0018470692347803868	1.3126743530329572	0.27705563570558883	0.31503906963296796
LV 601	0.005154948042645495	0.03961185731943812	0.036348497689470814	0.03445690927679263	0.03119354964682532	-0.03445690927679263	-0.003263359629967308	-6.63382062031637e-5	6.333396037508072	7.232783947852745e-4	0.0018639054194597021
LV 602	0.018752257203123977	-0.019874521158278265	0.012988688297300093	-0.03862677836140224	-0.005763568905823885	0.03862677836140224	0.03286320945557836	-3.742492320440134e-5	6.731712421162552	4.625895875512084e-4	0.0012970906900938712
603,SVM Neutrophils	-0.016037343182735718	0.006766464526102259	0.010056948340034112	0.022803807708837977	0.026094291522769833	-0.022803807708837977	0.0032904838139318528	-0.0037263068838293686	2.1908422276111676	0.09663633565808712	0.12517068673823095
LV 604	-0.02212505706709261	-0.01218770791225641	0.018084851915475705	0.0099373491548362	0.040209908982568314	-0.0099373491548362	0.030272559827732113	-0.001069995564929054	7.137311305676798	2.948759154740384e-4	8.927684925548341e-4
605,ST_B_CELL_ANTIGEN_RECEPTOR	0.010518174165574832	-0.014658828515364368	0.036019338888381436	-0.0251770026809392	0.025501164722806603	0.0251770026809392	0.050678167403745804	0.0019856423761880435	4.854845846100161	0.003958364348088271	0.00789273860921843
LV 606	0.031070594091730665	0.021772261873261384	0.06073762089534879	-0.009298332218469277	0.029667026803618123	0.009298332218469277	0.0389653590220874	-1.0976495564373804e-4	4.697645094478453	0.004759815100683813	0.009211642165441028
LV 607	-5.440420244892767e-4	0.06035142424034618	0.027050182230409114	0.060895466264835454	0.027594224254898388	-0.060895466264835454	-0.03330124200993707	5.674122856535415e-4	5.151455249798606	0.0028005081663607313	0.00603515624497389
LV 608	0.0010057736058097862	0.02040892835787305	-0.011931583012379792	0.019403154752063265	-0.012937356618189578	-0.019403154752063265	-0.032340511370252845	0.0010977579950485873	2.5880850112744125	0.05966758028996551	0.08156773095040991
LV 609	0.002591232528478832	0.009318210693434185	0.01151473087192373	0.006726978164955353	0.008923498343444898	-0.006726978164955353	0.0021965201784895447	3.6287556214781704e-4	0.450067193692633	0.7180341214556263	0.7366940518468847
LV 610	0.004760510732472245	-0.004277692292413273	0.015053893249519433	-0.009038203024885519	0.010293382517047188	0.009038203024885519	0.019331585541932705	-8.136983093889339e-4	0.6974301676877183	0.5566918633290204	0.5832854236791329
LV 611	0.03373397063656718	0.043214922964232745	1.5452863703370803e-4	0.00948095232766556	-0.03357944199953348	-0.00948095232766556	-0.043060394327199034	-4.2485569509811066e-4	7.595360759696717	1.7837659335598736e-4	5.849092944928888e-4
