LV	Group.3...Group.4	Group.3...SHH	Group.4...SHH	AveExpr	F	P.Value	adj.P.Val
LV 351	-7.800165914056544e-5	-0.00393856907609997	-0.003860567416959405	-4.318548442826472e-18	0.3140172555061117	0.7307552448705725	0.7397491555766719
LV 352	-0.03208691217286201	-0.00979036666739076	0.02229654550547125	9.922161776409448e-18	34.263463031679876	4.426330272704508e-14	1.7132501879056271e-13
LV 353	0.022648782312381554	0.039979546934623605	0.017330764622242048	-4.8564648891052455e-18	23.061941654532117	5.096527769708105e-10	1.299812121111602e-9
LV 354	-0.027685147160433562	-0.023825220338137717	0.003859926822295845	2.8702825934747827e-18	10.822548251408776	2.933916599472277e-5	4.5459586870944073e-05
LV 355	0.005661245646511534	-0.04618090046566548	-0.051842146112177016	3.2290203649322673e-18	63.40814416723411	1.4684441613244613e-23	1.463994330532569e-22
356,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.009951066481484295	0.04575659976040911	0.03580553327892482	-4.395774071252633e-18	32.08931734757653	2.594343171905834e-13	9.145059680968064e-13
LV 357	-0.019418479173397438	-0.028612610356814887	-0.009194131183417449	3.7528612040594745e-18	10.506293484809822	3.9387595681282316e-5	6.045965309086415e-5
LV 358	-0.017553043242165157	-0.04509615780669801	-0.027543114564532855	-3.8795416684235695e-18	45.302109365546684	7.681938979301788e-18	4.212263206983814e-17
LV 359	-9.322128504517494e-4	-0.01572867573799278	-0.01479646288754103	5.844039920604323e-18	11.518468491441268	1.5377711870498023e-5	2.4679352221433415e-5
LV 360	0.0094039441540463	0.04237893256794306	0.03297498841389676	-1.5386160303921483e-17	27.97269011602448	7.841692512901394e-12	2.4262540784431584e-11
LV 361	0.0032337978361982695	-0.016309086944200746	-0.019542884780399013	-1.079637110706618e-18	4.957684822357774	0.007638380110701804	0.00950703804446744
LV 362	0.0336208463976107	0.04825811825934955	0.014637271861738858	-3.1765221544750745e-18	34.881235368379556	2.6886125690329023e-14	1.0700244377562398e-13
LV 363	-0.015987338566719005	-0.004654370375487978	0.011332968191231026	6.645969106428689e-19	9.867762457544362	7.151799201359152e-5	1.0744027110717631e-4
LV 364	-0.011922453201085363	-0.031017686207845736	-0.019095233006760373	6.710070182240551e-18	20.21153504371242	6.082170417826945e-9	1.419173097492954e-8
LV 365	-0.014043352699923097	-0.050128395839211394	-0.0360850431392883	-8.672856536254221e-18	33.145794463532184	1.0956443727536312e-13	4.065417277849e-13
LV 366	0.003748319892302506	-0.02219128970285749	-0.025939609595159997	-1.9606940340316807e-18	15.281283748294562	4.912203597959338e-7	8.995074120938528e-7
LV 367	-0.011985843896195943	-0.03966890207467658	-0.02768305817848064	-7.267958773801952e-18	27.142401390056328	1.574953210124729e-11	4.6681045597390617e-11
LV 368	-0.008114731960437258	-0.03906563843066207	-0.03095090647022481	4.1998568365754278e-19	25.692642403058226	5.365532664004827e-11	1.5258625231638947e-10
LV 369	-0.008819355607438129	0.005642192263684756	0.014461547871122884	-6.971990601804155e-18	5.96360982531777	0.0028975660968157072	0.0037679812089026392
LV 370	0.006828855027027809	0.03787014265115305	0.03104128762412524	7.448278714067962e-18	23.141472851287098	4.758756930128435e-10	1.2199722311783805e-9
LV 371	-0.010728376642832329	0.04285229819347115	0.05358067483630348	8.494819126877654e-18	46.12857886037547	4.099909121909066e-18	2.2992103996160504e-17
LV 372	-0.006226597678717363	-0.008473962841084565	-0.002247365162367201	-1.2838475409488001e-17	1.4149848851670113	0.2446064206726758	0.2612841311730855
LV 373	0.0036594786302830973	-0.027503366790663394	-0.03116284542094649	-9.632280353450165e-18	22.998928753061005	5.381209989182053e-10	1.3688799637429604e-9
LV 374	-0.017169961433566576	-0.024987210491079354	-0.007817249057512774	-5.8417573897148796e-18	8.823761823085707	1.9067281560684762e-4	2.7594438270375164e-4
LV 375	-9.103341325790047e-5	-0.01159801928511417	-0.01150698587185627	2.716211758437369e-19	3.5892431162229275	0.02885679004459896	0.03382618975536719
LV 376	-0.0193125322668973	0.0063439505640947875	0.02565648283099209	8.608945671349812e-18	18.56541294207976	2.5967091849990723e-8	5.608209990359046e-8
LV 377	0.008629938721309703	-0.027054071970732924	-0.03568401069204263	-1.0582383836180884e-18	47.082449697196324	1.992996134328043e-18	1.192174051261684e-17
LV 378	-0.01737334106160096	-0.028327677920747075	-0.010954336859146116	-9.095124750801207e-18	16.81210623213576	1.2384191929076378e-7	2.4495385639275323e-7
LV 379	0.004131266382611775	0.04479545777047513	0.040664191387863355	-6.885634849820221e-19	37.198011969860445	4.2085801762532675e-15	1.821872207878059e-14
LV 380	-0.018232444996602964	0.03218804953756487	0.05042049453416784	7.60843629814389e-21	64.46195519341259	7.071851714252226e-24	7.34728172838626e-23
LV 381	-0.02586733639444573	-0.001028259875169451	0.024839076519276283	1.0376765845223546e-17	41.487245152934634	1.4447148621752404e-16	7.094196860532151e-16
LV 382	0.022836790923257275	0.028171353629220203	0.005334562705962926	-9.008388577002366e-19	19.511083067954086	1.125941774401926e-8	2.5547230605395422e-8
LV 383	0.013256787769604395	0.002164470457294579	-0.011092317312309816	-7.331108795076545e-18	4.25664139993515	0.015068075938725143	0.018270504854449282
LV 384	-0.015847076320127967	0.012516127030380294	0.02836320335050826	1.0639637319324418e-17	16.622394599630255	1.4679738819746116e-7	2.8804974582682736e-7
LV 385	-0.012164166551631266	0.01582497192065922	0.027989138472290485	1.1161576049377087e-18	17.98682320899658	4.340101543890407e-8	9.094862470955058e-8
LV 386	0.021756298503711302	0.021526682549919764	-2.2961595379153692e-4	5.756733114083122e-18	17.560482120636806	6.344324080908561e-8	1.307275128988883e-7
LV 387	-0.005085125559221763	0.03584081795557085	0.04092594351479262	6.529560031067087e-18	50.662168676299416	1.3728105778855534e-19	9.475273009601687e-19
LV 388	-0.0069154503132635384	0.0012388484049853212	0.008154298718248859	-1.2097413714048785e-19	2.487878539563667	0.08486332168853364	0.09550752395277388
LV 389	0.00197286804755949	-0.008779996970186258	-0.010752865017745748	4.667775668911277e-19	2.750276770379754	0.06558276968529303	0.07474618207781088
LV 390	-0.01179608689788011	-0.026372182281737135	-0.014576095383857027	7.299533784439249e-18	9.45373349101112	1.0542955992104453e-4	1.5601045823398946e-4
LV 391	0.02822972238137851	0.036220271036407604	0.007990548655029095	-9.112053521564578e-19	33.98543025939461	5.542840163703925e-14	2.1287094325197565e-13
LV 392	0.0035990687583069957	-0.02247941210391396	-0.026078480862220955	1.1697970808396231e-18	18.069393942925196	4.032886788618756e-8	8.487119958137979e-8
LV 393	-0.006927916315372707	-0.05090166603864789	-0.04397374972327518	3.664222921186098e-18	25.191193258836233	8.218611885496873e-11	2.2595459417786666e-10
LV 394	-0.03309734088846731	0.005460771615629349	0.03855811250409666	4.827933252987206e-18	45.74266748823383	5.4948988131873735e-18	3.046890521694347e-17
LV 395	-0.0516769892876238	0.050438078143482834	0.10211506743110664	-5.248299358459656e-18	93.01590720489827	6.462761070540641e-32	1.5557915064935643e-30
LV 396	0.014998462048773985	0.022548320532244762	0.007549858483470778	-1.835915678742121e-18	6.034091429505911	0.0027079657408466285	0.003535399717216432
LV 397	0.011832902733116553	-0.07312890721169409	-0.08496180994481065	-5.112869192352694e-18	52.16064890359701	4.545176534687116e-20	3.3230290664712467e-19
LV 398	-0.022090601658044186	-0.019698715087086694	0.0023918865709574933	1.1308609080838719e-17	18.426605546207718	2.9367609409680812e-8	6.273989282977264e-8
LV 399	0.003498254015971973	-0.018129051738348743	-0.021627305754320716	-1.6031355702004085e-17	15.281521615339464	4.911146966100962e-7	8.995074120938528e-7
LV 400	0.007874833263059126	-0.0257487452899311	-0.033623578552990224	7.551753447722718e-18	29.93503507672304	1.5288843505427209e-12	5.030029513285552e-12
LV 401	0.0027844740484331987	0.023422232291565866	0.020637758243132666	-4.164858029603966e-18	15.444406830699943	4.238754614206025e-7	7.864005271092757e-7
LV 402	-0.0035246973057914367	-0.029490843544265993	-0.025966146238474555	2.666756922499434e-19	24.84259861706544	1.1062604825416172e-10	3.007931394679273e-10
LV 403	0.006009561048245371	-0.0037753441383271903	-0.009784905186572563	-6.865852915445047e-18	3.1225574975180015	0.04553327760637574	0.052748057508794424
LV 404	0.0018448033448645231	-0.0410529278236163	-0.04289773116848083	1.5524633844547702e-17	69.44830842156935	2.341058023268994e-25	2.9248408467930346e-24
LV 405	-6.498734854051037e-4	-0.031101142237050718	-0.030451268751645617	1.7103764798227466e-18	38.117452393000505	2.029307682388675e-15	9.104212193261919e-15
LV 406	-0.014712587903872783	-0.0463748946313013	-0.03166230672742852	-4.091246408419423e-18	35.10578345856175	2.2439528524686518e-14	8.966726580512385e-14
LV 407	-0.021238824095352167	0.009406570567941546	0.03064539466329371	-1.453211332945483e-19	18.900157872595138	1.930735004244274e-8	4.263166552995746e-8
LV 408	-4.0934671831182657e-4	-0.007725045623054856	-0.0073156989047430294	2.907088404067054e-18	1.491153672651948	0.22683880860515881	0.24388878441535047
LV 409	-0.014618265815653961	-0.00809046123435316	0.006527804581300801	-1.647093310912935e-17	5.347975888524323	0.0052400291482206434	0.006622162316637355
LV 410	0.025222740664197857	0.016212704614395213	-0.009010036049802644	-3.5759650601276286e-18	17.159300369478224	9.076889056011512e-8	1.8220118828005585e-7
LV 411	0.018522774554204327	-0.03876557235265621	-0.057288346906860535	2.5545324871018115e-18	93.0416248393754	6.362419324677982e-32	1.5557915064935643e-30
LV 412	-0.016851311105979455	0.018117695030285687	0.03496900613626514	6.378152148734024e-18	35.29673635492048	1.924523166048225e-14	7.721562458900805e-14
LV 413	-0.006902763754141988	0.01743288676281792	0.024335650516959913	-8.832633698515243e-18	13.559033792266497	2.351822979545888e-6	4.130336798597494e-6
LV 414	0.007411342393476088	-0.018724318093793237	-0.026135660487269324	-4.625929269271486e-19	14.19014482873968	1.3222649301132581e-6	2.3472580683845067e-6
LV 415	0.023795251757500385	-0.011659321355222204	-0.03545457311272259	-1.908956667204302e-18	49.462821043137446	3.3458107266936885e-19	2.26185971729224e-18
LV 416	0.004727178765806201	-0.026263079168948333	-0.03099025793475453	-1.3549293570642094e-17	19.450695529819477	1.1874831845342962e-8	2.6820272382959966e-8
LV 417	0.0026969287828152826	-0.06274497869184847	-0.06544190747466376	-1.3832137190025594e-18	90.23979307485854	3.5347436822706947e-31	7.422961732768458e-30
LV 418	0.005922503380727058	-0.06761461477538867	-0.07353711815611573	9.936617805375922e-18	96.54955774437104	7.646926027437915e-33	2.039869186238168e-31
LV 419	-0.01316500148851989	-0.011167790179315127	0.001997211309204762	5.373458135564122e-19	2.5817652074814506	0.07738346942597939	0.08738842599936117
LV 420	-0.015776350002075636	-0.032392112740548026	-0.016615762738472394	5.2498210457192844e-18	15.493066820926975	4.05646945167527e-7	7.568497823825125e-7
LV 421	-0.003787086929852251	-0.006704455325831299	-0.002917368395979048	4.954994139166209e-19	0.8589499500620286	0.4246847264280128	0.4426228352528497
LV 422	-0.017420814011147995	-0.012090673034768963	0.00533014097637903	-1.2143064331837649e-18	6.8408091533463775	0.0012509084926660722	0.0016729629840940559
LV 423	0.009258176577634959	0.015062341083871432	0.0058041645062364726	3.690091604599787e-20	3.819226379149457	0.023060190907788696	0.02755497388134073
LV 424	-0.028432220200362533	-0.012931836917011481	0.015500383283351052	-4.820895449411423e-18	36.49788654885564	7.352519740312781e-15	3.088058290931368e-14
LV 425	0.01787109427975726	0.03881131726106746	0.020940222981310198	-8.70290985963189e-18	23.87693584091499	2.527917154074506e-10	6.635782529445579e-10
LV 426	-0.013200782990773183	-0.015939205066940732	-0.0027384220761675487	-8.393626924112341e-18	5.558569498636743	0.004277585603583535	0.005461807232518692
LV 427	-0.006529705724837859	0.01903834803959309	0.02556805376443095	-7.858944063260279e-18	20.350925209662442	5.382327827463908e-9	1.2618426521869067e-8
LV 428	0.009160308345413778	-0.02530215928065945	-0.03446246762607323	1.0773545798171749e-17	29.285918053934047	2.6203358493972395e-12	8.358762566337528e-12
LV 429	-0.04653236745206343	0.031881592375005124	0.07841395982706856	-9.687441516611708e-18	152.76354780007614	5.324047463431609e-46	6.568543558008748e-44
LV 430	0.021377456202026624	-0.04872355815064842	-0.07010101435267505	1.5239697905182213e-18	146.6406522486247	1.0780527680293348e-44	8.866984017041278e-43
LV 431	0.007895370591356627	0.017779125812669553	0.009883755221312926	-3.3165173823609218e-18	4.992341861381638	0.007386703245936459	0.009205399120882935
LV 432	-0.0057721395276929205	-0.02420886567153583	-0.01843672614384291	-2.028028695270254e-18	13.406220833180582	2.70463647651848e-6	4.724736641280955e-6
LV 433	0.009378532093178273	-0.04476974969478161	-0.054148281787959884	-2.249053769731334e-18	102.24348799700749	2.618714790374187e-34	9.230969636069009e-33
LV 434	-0.010726138242535748	-0.03046854409561829	-0.019742405853082547	1.4475050057218751e-18	17.36698272481064	7.539863353153326e-8	1.540754685209593e-7
LV 435	0.008401337942596699	-0.013183171406658582	-0.02158450934925528	-3.635691285068058e-18	15.354490711433662	4.59757728367686e-7	8.497769249043185e-7
LV 436	-0.011659981624744272	-0.029738895902227915	-0.01807891427748364	9.783688235783229e-18	15.710417025172573	3.3338738698820855e-7	6.27279056455519e-7
LV 437	0.016133746009662817	-0.031968581344106996	-0.04810232735376981	4.926462503048169e-18	50.710766632782025	1.324292217725635e-19	9.204763513346491e-19
LV 438	-0.02769371780962671	-0.029226612543075476	-0.0015328947334487687	-1.6311726579590688e-17	18.56999479596639	2.5861870306515143e-8	5.601968114366316e-8
LV 439	0.021321868016140635	0.009062681306301688	-0.012259186709838946	-1.7023876217096956e-17	16.147087679143954	2.2497147162134896e-7	4.2983534043001007e-7
LV 440	-0.03764712890291318	-0.06383113849100938	-0.026184009588096198	2.458285767930291e-18	42.67946876927425	5.737835052891999e-17	2.9042272806176426e-16
LV 441	-0.022409642051521923	-0.0289935617773853	-0.006583919725863379	-3.1966845106651556e-18	13.307423332577596	2.960649762013716e-6	5.1356086381503295e-6
LV 442	0.009745550731878888	0.06880849021348083	0.05906293948160194	1.3309437616343108e-17	86.83611050143473	2.9182017594767956e-30	5.647578699222739e-29
443,DMAP_NKA2	-0.010102745649349982	-0.01101466665462076	-9.11921005270779e-4	-6.0175122682020035e-18	2.051800672051539	0.1303703170014766	0.14377151159827642
LV 444	0.012756460990127354	0.005792729703119729	-0.006963731287007625	1.4699498928013996e-18	4.556866683409288	0.011259745947387928	0.013839812266590144
LV 445	0.012950021338120545	0.022988603697603225	0.01003858235948268	-9.751352381516118e-18	11.228885096198528	2.011329636186441e-5	3.1661600493078426e-5
LV 446	-0.012893137637883377	-0.0178646711933468	-0.00497153355546342	-4.291918915782969e-18	3.703238306265092	0.025820135416005134	0.03063037698990032
447,KEGG_LYSOSOME	-0.026618002396328597	-0.07441296368795244	-0.04779496129162385	8.727637277600857e-18	15.709513909024402	3.336590725827229e-7	6.27279056455519e-7
LV 448	-0.024404725338397742	-0.005317038331550028	0.019087687006847712	5.816649549931005e-19	18.27666139574314	3.354695043278093e-8	7.151369347117662e-8
449,REACTOME_ELONGATION_ARREST_AND_RECOVERY	-0.0064432405297248025	0.024652323771425073	0.031095564301149875	-6.80308331598536e-18	33.8441475414707	6.214858139302854e-14	2.377544567244929e-13
LV 450	-0.02272736634193905	-0.01171422559370935	0.011013140748229698	-4.3318632063482245e-18	11.002295019316232	2.4823542788635882e-5	3.889021703552955e-5
451,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.0030844447543071814	-3.7258059245535557e-4	-0.003457025346762537	9.814121980975805e-18	0.4787319090563857	0.6200587940047899	0.634194849412153
LV 452	-0.0012018052341934101	0.0021251801869692274	0.003326985421162638	-6.793097243344046e-18	0.3325337199648718	0.7173783824158149	0.7269532478895372
LV 453	-0.02301195249693794	0.044863687177143376	0.06787563967408132	1.5634956170870788e-17	153.9006472686965	3.0661396555486765e-46	4.323256914323634e-44
LV 454	-0.014343548912828522	-0.02393387666422562	-0.009590327751397095	1.337563101213696e-18	11.225783669023505	2.01712641340014e-5	3.1702289331623224e-5
LV 455	-0.042035314679453116	-0.016224530291464048	0.025810784387989068	1.6966812944860877e-18	57.898749864765236	7.119942063249154e-22	6.006310099510184e-21
LV 456	-0.007138881295490824	-0.028586510377592408	-0.021447629082101585	-3.5261298023747864e-18	17.618520318835706	6.024401013478035e-8	1.246558448700801e-7
LV 457	-7.965473634450253e-4	-0.001123234014591749	-3.2668665114672364e-4	-2.3607456145880864e-17	0.02669329691009771	0.973662219434966	0.973662219434966
LV 458	0.0014255433703306217	-0.03504162049824312	-0.036467163868573745	-9.402885999061128e-18	35.418915046460214	1.744573161048613e-14	7.056941434241724e-14
LV 459	0.01978663321536933	0.022676259024674513	0.0028896258093051817	-2.6237692574149207e-18	5.4327432257804675	0.0048288427418196125	0.006110343315610202
LV 460	-0.01194725454498936	-0.026415884315992448	-0.014468629771003088	1.1068753126539732e-17	11.532969655933002	1.5172563924997605e-5	2.438977295435283e-5
LV 461	-0.0016809821135790964	-0.015650467971689022	-0.013969485858109927	5.363376957469082e-18	5.800177996033291	0.0033902827374479323	0.004402906660343565
LV 462	-0.0199577255488434	-0.006249033037544528	0.013708692511298873	9.21533804431188e-18	12.149704750644025	8.58010175222093e-6	1.4090782744495938e-5
LV 463	-3.053923020366366e-4	-0.009238333274145827	-0.00893294097210919	5.8851254766142996e-18	3.052077857193133	0.0487862920649194	0.05605596073117049
LV 464	-0.014552236592785752	0.0023737965768144877	0.01692603316960024	-2.0706359385398597e-18	14.42017613770072	1.0725379342548808e-6	1.917744458531825e-6
LV 465	0.012425369488813457	0.013284841582233177	8.594720934197201e-4	8.192573994933888e-18	3.081295922098173	0.04741024047968586	0.05472971620286543
LV 466	-0.02552057332548352	-0.00934211070246013	0.01617846262302339	4.5040040775937296e-18	17.240273627697256	8.443255099022963e-8	1.7041907531156777e-7
LV 467	0.01651442862540458	0.026183199011040922	0.009668770385636346	-6.575115543402223e-18	9.041160941634937	1.5537025816522433e-4	2.265146895259622e-4
LV 468	-0.008048708048002031	0.015785191815472336	0.023833899863474367	1.2286863777872569e-17	18.226264644658684	3.5082178192173736e-8	7.398741426426384e-8
LV 469	0.03301625639092773	-0.02717128759624039	-0.06018754398716812	-7.488223004633217e-18	108.43081714074856	7.303866507182438e-36	3.003715101078778e-34
LV 470	0.00579089447734414	-0.020663321718234477	-0.02645421619557862	-8.121244904638789e-18	18.03579363753754	4.1551671368717245e-8	8.725850987430622e-8
LV 471	-0.017103370125507587	0.005935922911157066	0.023039293036664653	3.2822794190192745e-18	23.844152477684826	2.6000603546687525e-10	6.789046481635076e-10
LV 472	-0.019259482771687382	-0.025904009795787268	-0.006644527024099886	-2.8854994660710705e-18	17.534825897084545	6.491149534765417e-8	1.33196769039781e-7
473,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.03810957418050808	-0.06117506351511793	-0.02306548933460985	-3.551618063973568e-18	48.71267967944749	5.857371656666429e-19	3.854150550086511e-18
LV 474	0.0036699959877009767	-0.013404232648588317	-0.017074228636289292	-9.845316569798194e-18	7.3885565478314055	7.421640617290618e-4	0.0010117623327715248
LV 475	-0.008199371509099971	0.005328399549599956	0.013527771058699928	7.385889536423182e-18	6.661218347303485	0.0014850498039350407	0.0019753964373098185
LV 476	0.008003193332412357	-0.008386849353885714	-0.01639004268629807	-6.147616528900264e-19	5.280913564542915	0.005590179809832053	0.007037637082020709
LV 477	0.0010368102004962622	-0.004625127065624728	-0.0056619372661209895	-1.6224990405791847e-19	0.4976318379490793	0.6084884814694531	0.6236533034375392
LV 478	-0.022352369154150047	-0.04880946444096522	-0.026457095286815172	8.372323302477537e-18	26.270479487826112	3.287700609251594e-11	9.578167537671383e-11
LV 479	-0.027178355514031576	0.022921947779188483	0.05010030329322006	2.573173156032264e-18	60.29554951467113	1.2989700914566294e-22	1.1655304366069938e-21
LV 480	0.019228189115647214	0.03244926281254533	0.013221073696898115	-8.3997136731508555e-19	11.38716150960424	1.736726640973338e-5	2.7647567655494914e-5
LV 481	-0.02321375555825301	-0.009798478585854833	0.013415276972398176	9.768851785001848e-18	3.661444905454555	0.026894179963190518	0.031713925476307095
LV 482	-0.004672934870660891	-0.013020244269894544	-0.008347309399233654	-1.1922990311913837e-17	2.327427553971707	0.0993714154224882	0.11082439211524955
LV 483	0.051399184934770234	0.03713134838349693	-0.014267836551273299	-1.700029006457271e-17	57.47521602375798	9.637201231113794e-22	7.993208079923795e-21
LV 484	-5.009874591768411e-5	-0.003264506117834816	-0.003214407371917132	-7.135952404029155e-18	0.2199494549393649	0.8026935248807048	0.8084270500584241
LV 485	0.009025878531381436	0.020707548882198206	0.01168167035081677	-4.9968405388060005e-18	12.472447631117259	6.372748102226556e-6	1.0606918004886358e-5
LV 486	-4.12210263487923e-4	0.018327226126152975	0.018739436389640898	-7.16372319651738e-18	7.551879767614162	6.354110027306535e-4	8.722540468639151e-4
LV 487	0.030697049759770875	0.01179679807009555	-0.018900251689675324	1.6428896498582102e-17	24.2328478131272	1.8631296303021997e-10	4.916868837187891e-10
LV 488	-0.02277496289554291	-0.05481185537136024	-0.032036892475817334	-1.7609725812054036e-17	31.20700099914149	5.350469004017036e-13	1.8147467034243347e-12
LV 489	-0.016258572139306104	-0.009253918106325146	0.007004654032980958	2.725722303810049e-19	8.090379022990627	3.8123300019089214e-4	5.383075410420752e-4
LV 490	-0.02625212981232635	-0.02816115650934873	-0.0019090266970223776	-1.341215150636805e-17	17.922214103762915	4.596839544451576e-8	9.592136639267875e-8
LV 491	0.018220162715189774	0.006085333773280952	-0.012134828941908822	3.619713568841956e-18	9.403868386164518	1.1048225925052124e-4	1.632424998207552e-4
LV 492	-0.005908494900684	0.010306920670012085	0.016215415570696085	-1.163329909986201e-18	6.078894619972442	0.0025939869931627686	0.0033910796851015267
LV 493	-0.040341371919335935	0.009433894927677253	0.04977526684701319	1.1098426028102494e-17	73.86324396811251	1.222962322132196e-26	1.7243768742063962e-25
LV 494	-0.012969210341216366	0.008784573359649998	0.021753783700866364	1.1356542229517026e-17	16.222438334442575	2.1023155309284613e-7	4.0352206241696623e-7
LV 495	0.02967829903303386	-0.029522625472788777	-0.059200924505822636	-1.791406326397979e-18	97.16073311481028	5.303287605576159e-33	1.5395131960893146e-31
LV 496	-0.03237421321520394	-0.017554448795443437	0.014819764419760502	-1.461086064514062e-17	32.80004347074069	1.4519087842771007e-13	5.28794822908302e-13
LV 497	0.02793995870656805	-0.02048708587757646	-0.04842704458414451	1.1227008601541125e-17	72.67758045995532	2.6862127025148117e-26	3.5350559165094924e-25
LV 498	0.023312141572459547	0.047643547908201654	0.024331406335742108	1.1429297901618026e-17	44.66794740496621	1.2460084048566187e-17	6.64762321942423e-17
LV 499	0.010209304499525382	0.0022594474586643864	-0.007949857040860996	-3.3678743273733934e-18	4.147659691297615	0.016751396945434264	0.020162961933101974
LV 500	0.01530456840404286	0.015228629445886873	-7.593895815598446e-5	-2.212913697315151e-18	6.698133135722141	0.0014335643149407619	0.0019094844518846585
501,SVM NK cells activated	0.0013773014401384288	-0.009746283271739159	-0.011123584711877587	-2.8912057932946786e-18	4.061437975024292	0.01821641096028901	0.02184641265832959
LV 502	-0.0180964634905776	0.010116922429253666	0.028213385919831264	-1.2871572107384927e-18	37.41077344717528	3.553756240657521e-15	1.5451794755634247e-14
LV 503	-0.02997882411533937	8.493656052793765e-4	0.03082818972061875	2.130970838384141e-17	26.2419409544904	3.368071639426692e-11	9.777313847394544e-11
LV 504	0.030104775056353787	-0.007347993104324917	-0.037452768160678704	-4.6301139092354644e-18	57.65210631114514	8.49193580406866e-22	7.103000541199802e-21
LV 505	0.037499705247529685	0.029454390920828397	-0.008045314326701287	-6.645588684613782e-18	32.539135869161115	1.7962357768268432e-13	6.494083193143202e-13
LV 506	-0.009877514465167856	-0.012134304515373062	-0.002256790050205206	-1.5688595646772703e-18	3.6467817929455877	0.027281573657440022	0.032132354653810626
LV 507	0.02883209060523552	0.019420347897638104	-0.009411742707597415	6.343914185392376e-18	10.182981883644068	5.325928330866301e-5	8.112177874328764e-5
LV 508	0.004997441707479101	-0.021952385493050147	-0.02694982720052925	7.003565612441452e-19	23.492481839495994	3.5174251539667953e-10	9.088216300956091e-10
LV 509	0.0438573577405779	0.04117322159828967	-0.002684136142288223	4.251403992495353e-18	17.748300199319218	5.3665379652163816e-8	1.1127674310228086e-7
LV 510	-0.017400573071229695	0.04078192463436384	0.058182497705593535	-3.402873134344855e-18	52.64655087387218	3.181777715579852e-20	2.3435929890129207e-19
LV 511	-0.006374225000825972	-0.021968810737532752	-0.01559458573670678	-9.854446693355968e-18	7.748025023544762	5.274133860363007e-4	7.294957301465411e-4
LV 512	0.018984517402510986	0.0015919754850126002	-0.017392541917498387	-8.597533016902596e-18	18.765400238665304	2.1752126657152065e-8	4.7709664468020194e-8
LV 513	0.018766535515656234	-0.016560026104946175	-0.03532656162060241	-4.826601776635031e-18	43.764209221966254	2.4893214969249274e-17	1.2999790039496843e-16
LV 514	0.02250053730951202	0.003970875672912206	-0.018529661636599817	-1.2865104936531504e-17	15.70226085576477	3.3584911843326684e-7	6.30195969379533e-7
LV 515	0.010216009801272258	-0.007948265648722759	-0.018164275449995018	5.881321258465228e-19	13.327742086837048	2.9060766306593357e-6	5.053269607622342e-6
516,PID_TCR_PATHWAY	-0.04321702708891495	-0.10027033669695266	-0.057053309608037714	-8.247544947187977e-19	33.59671864401225	7.595631759082333e-14	2.850527964340024e-13
517,REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.017101470001003663	-0.018467111432094827	-0.03556858143309849	6.704934487739304e-18	40.400125596502676	3.370607871986728e-16	1.607144912874831e-15
518,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.001878389580151628	0.020389043275527725	0.018510653695376095	-1.992649466483885e-18	9.968785249175761	6.506666052518087e-5	9.849815021219865e-5
LV 519	-0.03238021119604654	0.014449532196071795	0.04682974339211833	5.692632038271259e-18	50.91934213410309	1.134906298515995e-19	8.001089404537765e-19
LV 520	0.017985433182227055	0.027334694551730373	0.009349261369503318	1.0694418060671053e-17	9.909520145330774	6.877668902240109e-5	1.0363754513757233e-4
LV 521	0.03250195696976788	0.057415140335301304	0.02491318336553343	-9.500654405492276e-18	41.08816406116642	1.9705946207956417e-16	9.487692149879503e-16
LV 522	-0.023643624592755746	-0.01654156087778257	0.007102063714973178	-8.753315750107093e-18	13.245665176748902	3.1329410154922273e-6	5.4154339444673e-6
LV 523	-0.038423214550147126	-0.02922111762361012	0.009202096926537003	-1.3062543858468338e-17	17.308613472653512	7.943250810623046e-8	1.6164924845535972e-7
524,IRIS_Neutrophil-Resting	-0.011384386505952167	-0.025288631500925453	-0.013904244994973287	-6.018273111831818e-19	2.3647847885248536	0.0957847850429609	0.1070663452292213
LV 525	0.009600905387440704	0.005530789016373236	-0.004070116371067469	-5.768716401252698e-18	3.731496900322691	0.025118496166136463	0.029869826163827336
LV 526	-0.011418000739497287	-0.0312998144033331	-0.019881813663835807	-2.840039059189661e-18	22.163780527457384	1.1081021104136584e-9	2.7479818667796e-9
LV 527	-0.005710800633069644	-0.01601965479761855	-0.010308854164548905	4.779239260679085e-18	4.107923942828373	0.01741121091443022	0.02090616201039249
LV 528	-0.009374800820116354	-0.009503683125623157	-1.2888230550680158e-4	4.096762524735578e-18	2.461968718961038	0.0870528749978608	0.09774879137985053
LV 529	0.012550858715283934	-0.01886366739650418	-0.03141452611178812	-1.6049996370934538e-17	29.985114882160666	1.4667595571559739e-12	4.858025781587068e-12
LV 530	-0.009614450971243749	-0.04311710399175574	-0.03350265302051199	1.8881095517473878e-17	31.271796972477425	5.07284713524101e-13	1.7324913918625873e-12
